label,resolved_labels,resolved_scientific_names,resolved_taxonomic_labels,taxonopy_resolution_statuses
Ranunculus parviflorus L.,Ranunculus parviflorus,Ranunculus parviflorus L.,Plantae Tracheophyta Magnoliopsida Ranunculales Ranunculaceae Ranunculus Ranunculus parviflorus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Ranunculus pusillus Poir.,Ranunculus pusillus,Ranunculus pusillus Poir.,Plantae Tracheophyta Magnoliopsida Ranunculales Ranunculaceae Ranunculus Ranunculus pusillus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Ranunculus pusillus Poir. var. pusillus,Ranunculus pusillus Poir. var. pusillus,Ranunculus pusillus Poir. var. pusillus,Plantae Ranunculus Ranunculus pusillus Poir. var. pusillus,FORCE_ACCEPTED
Ranunculus recurvatus Poir.,Ranunculus recurvatus,Ranunculus recurvatus Poir.,Plantae Tracheophyta Magnoliopsida Ranunculales Ranunculaceae Ranunculus Ranunculus recurvatus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Ranunculus recurvatus Poir. var. recurvatus,Ranunculus recurvatus,Ranunculus recurvatus Poir. var. recurvatus,Plantae Tracheophyta Magnoliopsida Ranunculales Ranunculaceae Ranunculus Ranunculus recurvatus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Ranunculus repens L.,Ranunculus repens,Ranunculus repens L.,Plantae Tracheophyta Magnoliopsida Ranunculales Ranunculaceae Ranunculus Ranunculus repens,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Ranunculus sardous Crantz,Ranunculus sardous,Ranunculus sardous Crantz,Plantae Tracheophyta Magnoliopsida Ranunculales Ranunculaceae Ranunculus Ranunculus sardous,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Ranunculus sceleratus L.,Ranunculus sceleratus,Ranunculus sceleratus L.,Plantae Tracheophyta Magnoliopsida Ranunculales Ranunculaceae Ranunculus Ranunculus sceleratus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Ranunculus sceleratus L. var. sceleratus,Ranunculus sceleratus,Ranunculus sceleratus L. var. sceleratus,Plantae Tracheophyta Magnoliopsida Ranunculales Ranunculaceae Ranunculus Ranunculus sceleratus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Ranunculus trichophyllus Chaix,Ranunculus trichophyllus,Ranunculus trichophyllus Chaix,Plantae Tracheophyta Magnoliopsida Ranunculales Ranunculaceae Ranunculus Ranunculus trichophyllus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Ranunculus trichophyllus Chaix var. trichophyllus,Ranunculus trichophyllus,Ranunculus trichophyllus Chaix var. trichophyllus,Plantae Tracheophyta Magnoliopsida Ranunculales Ranunculaceae Ranunculus Ranunculus trichophyllus,EXACT_MATCH_PRIMARY_SOURCE_MULT_ACCEPTED
Raphanus L.,Raphanus L.,Raphanus L.,Plantae Tracheophyta Magnoliopsida Brassicales Brassicaceae Raphanus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Raphanus raphanistrum L.,Raphanus raphanistrum,Raphanus raphanistrum L.,Plantae Tracheophyta Magnoliopsida Brassicales Brassicaceae Raphanus Raphanus raphanistrum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Raphanus sativus L.,Raphanus sativus,Raphanus sativus L.,Plantae Tracheophyta Magnoliopsida Brassicales Brassicaceae Raphanus Raphanus sativus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Ratibida Raf.,Ratibida Raf.,Ratibida Raf.,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Ratibida,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Ratibida pinnata (Vent.) Barnhart,Ratibida pinnata,Ratibida pinnata (Vent.) Barnhart,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Ratibida Ratibida pinnata,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Rhamnus L.,Rhamnus L.,Rhamnus L.,Plantae Tracheophyta Magnoliopsida Rosales Rhamnaceae Rhamnus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Rhamnus alnifolia L'Hér.,Rhamnus alnifolia L'Hér.,Rhamnus alnifolia L'Hér.,Plantae Rhamnus Rhamnus alnifolia L'Hér.,FORCE_ACCEPTED
Rhamnus cathartica L.,Rhamnus cathartica,Rhamnus cathartica L.,Plantae Tracheophyta Magnoliopsida Rosales Rhamnaceae Rhamnus Rhamnus cathartica,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Rhamnus lanceolata Pursh,Endotropis lanceolata,Rhamnus lanceolata Pursh,Plantae Tracheophyta Magnoliopsida Rosales Rhamnaceae Endotropis Endotropis lanceolata,EXACT_MATCH_PRIMARY_SOURCE_SYNONYM_SIMPLE
Rhamnus lanceolata Pursh ssp. glabrata (Gleason) Kartesz & Gandhi,Endotropis lanceolata,Rhamnus lanceolata Pursh ssp. glabrata (Gleason) Kartesz & Gandhi,Plantae Tracheophyta Magnoliopsida Rosales Rhamnaceae Endotropis Endotropis lanceolata,MULTI_EXACT_MATCH_PRIMARY_SOURCE_SYNONYMS_INFRASPECIFIC_SCORE
Rhamnus lanceolata Pursh ssp. lanceolata,Rhamnus lanceolata Pursh ssp. lanceolata,Rhamnus lanceolata Pursh ssp. lanceolata,Plantae Rhamnus Rhamnus lanceolata Pursh ssp. lanceolata,FORCE_ACCEPTED
Rheum L.,Rheum L.,Rheum L.,Plantae Tracheophyta Magnoliopsida Caryophyllales Polygonaceae Rheum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Rheum rhabarbarum L.,Rheum rhabarbarum,Rheum rhabarbarum L.,Plantae Tracheophyta Magnoliopsida Caryophyllales Polygonaceae Rheum Rheum rhabarbarum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Rhexia L.,Rhexia L.,Rhexia L.,Plantae Tracheophyta Magnoliopsida Myrtales Melastomataceae Rhexia,MULTI_EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_HOMONYM
Rhexia aristosa Britton,Rhexia aristosa,Rhexia aristosa Britton,Plantae Tracheophyta Magnoliopsida Myrtales Melastomataceae Rhexia Rhexia aristosa,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Rhexia mariana L.,Rhexia mariana,Rhexia mariana L.,Plantae Tracheophyta Magnoliopsida Myrtales Melastomataceae Rhexia Rhexia mariana,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Rhexia mariana L. var. mariana,Rhexia mariana,Rhexia mariana L. var. mariana,Plantae Tracheophyta Magnoliopsida Myrtales Melastomataceae Rhexia Rhexia mariana,PARTIAL_EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_DISAMBIGUATED
Rhexia mariana L. var. ventricosa (Fernald & Grisc.) Kral & Bostick,Rhexia mariana L. var. ventricosa (Fernald & Grisc.) Kral & Bostick,Rhexia mariana L. var. ventricosa (Fernald & Grisc.) Kral & Bostick,Plantae Rhexia Rhexia mariana L. var. ventricosa (Fernald & Grisc.) Kral & Bostick,FORCE_ACCEPTED
Rhexia nashii Small,Rhexia nashii,Rhexia nashii Small,Plantae Tracheophyta Magnoliopsida Myrtales Melastomataceae Rhexia Rhexia nashii,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Rhexia petiolata Walter,Rhexia petiolata,Rhexia petiolata Walter,Plantae Tracheophyta Magnoliopsida Myrtales Melastomataceae Rhexia Rhexia petiolata,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Rhexia virginica L.,Rhexia virginica,Rhexia virginica L.,Plantae Tracheophyta Magnoliopsida Myrtales Melastomataceae Rhexia Rhexia virginica,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Rhododendron L.,Rhododendron L.,Rhododendron L.,Plantae Tracheophyta Magnoliopsida Ericales Ericaceae Rhododendron,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Rhododendron arborescens (Pursh) Torr.,Rhododendron arborescens,Rhododendron arborescens (Pursh) Torr.,Plantae Tracheophyta Magnoliopsida Ericales Ericaceae Rhododendron Rhododendron arborescens,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Rhododendron atlanticum (Ashe) Rehder,Rhododendron atlanticum,Rhododendron atlanticum (Ashe) Rehder,Plantae Tracheophyta Magnoliopsida Ericales Ericaceae Rhododendron Rhododendron atlanticum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Rhododendron calendulaceum (Michx.) Torr.,Rhododendron calendulaceum,Rhododendron calendulaceum (Michx.) Torr.,Plantae Tracheophyta Magnoliopsida Ericales Ericaceae Rhododendron Rhododendron calendulaceum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Rhododendron catawbiense Michx.,Rhododendron catawbiense,Rhododendron catawbiense Michx.,Plantae Tracheophyta Magnoliopsida Ericales Ericaceae Rhododendron Rhododendron catawbiense,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Rhododendron cumberlandense E.L. Braun,Rhododendron cumberlandense,Rhododendron cumberlandense E.L. Braun,Plantae Tracheophyta Magnoliopsida Ericales Ericaceae Rhododendron Rhododendron cumberlandense,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Rhododendron maximum L.,Rhododendron maximum,Rhododendron maximum L.,Plantae Tracheophyta Magnoliopsida Ericales Ericaceae Rhododendron Rhododendron maximum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Rhododendron periclymenoides (Michx.) Shinners,Rhododendron periclymenoides,Rhododendron periclymenoides (Michx.) Shinners,Plantae Tracheophyta Magnoliopsida Ericales Ericaceae Rhododendron Rhododendron periclymenoides,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Rhododendron prinophyllum (Small) Millais,Rhododendron roseum,Rhododendron prinophyllum (Small) Millais,Plantae Tracheophyta Magnoliopsida Ericales Ericaceae Rhododendron Rhododendron roseum,EXACT_MATCH_PRIMARY_SOURCE_SYNONYM_SIMPLE
Rhododendron viscosum (L.) Torr.,Rhododendron viscosum,Rhododendron viscosum (L.) Torr.,Plantae Tracheophyta Magnoliopsida Ericales Ericaceae Rhododendron Rhododendron viscosum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Rhodotypos Siebold & Zucc.,Rhodotypos Siebold & Zucc.,Rhodotypos Siebold & Zucc.,Plantae Tracheophyta Magnoliopsida Rosales Rosaceae Rhodotypos,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Rhodotypos scandens (Thunb.) Makino,Rhodotypos scandens,Rhodotypos scandens (Thunb.) Makino,Plantae Tracheophyta Magnoliopsida Rosales Rosaceae Rhodotypos Rhodotypos scandens,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Rhus L.,Rhus L.,Rhus L.,Plantae Tracheophyta Magnoliopsida Sapindales Anacardiaceae Rhus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Rhus aromatica Aiton,Rhus aromatica,Rhus aromatica Aiton,Plantae Tracheophyta Magnoliopsida Sapindales Anacardiaceae Rhus Rhus aromatica,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Rhus aromatica Aiton var. aromatica,Rhus aromatica,Rhus aromatica Aiton var. aromatica,Plantae Tracheophyta Magnoliopsida Sapindales Anacardiaceae Rhus Rhus aromatica,EXACT_MATCH_PRIMARY_SOURCE_MULT_ACCEPTED
Rhus copallinum L.,Rhus copallina,Rhus copallinum L.,Plantae Tracheophyta Magnoliopsida Sapindales Anacardiaceae Rhus Rhus copallina,FUZZY_MATCH_PRIMARY_SOURCE_ACCEPTED
Rhus copallinum L. var. copallinum,Rhus copallina,Rhus copallinum L. var. copallinum,Plantae Tracheophyta Magnoliopsida Sapindales Anacardiaceae Rhus Rhus copallina,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Rhus copallinum L. var. latifolia Engl.,Rhus copallina,Rhus copallinum L. var. latifolia Engl.,Plantae Tracheophyta Magnoliopsida Sapindales Anacardiaceae Rhus Rhus copallina,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Rhus copallinum L. var. leucantha (Jacq.) DC.,Rhus copallina,Rhus copallinum L. var. leucantha (Jacq.) DC.,Plantae Tracheophyta Magnoliopsida Sapindales Anacardiaceae Rhus Rhus copallina,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Rhus glabra L.,Rhus glabra,Rhus glabra L.,Plantae Tracheophyta Magnoliopsida Sapindales Anacardiaceae Rhus Rhus glabra,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Rhus michauxii Sarg.,Rhus michauxii,Rhus michauxii Sarg.,Plantae Tracheophyta Magnoliopsida Sapindales Anacardiaceae Rhus Rhus michauxii,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Rhus typhina L.,Rhus typhina,Rhus typhina L.,Plantae Tracheophyta Magnoliopsida Sapindales Anacardiaceae Rhus Rhus typhina,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Rhus ×borealis Greene [glabra × typhina],Rhus ×borealis Greene [glabra × typhina],Rhus ×borealis Greene [glabra × typhina],Plantae Rhus Rhus ×borealis Greene [glabra × typhina],FORCE_ACCEPTED
Rhynchosia Lour.,Rhynchosia Lour.,Rhynchosia Lour.,Plantae Tracheophyta Magnoliopsida Fabales Fabaceae Rhynchosia,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Rhynchosia difformis (Elliott) DC.,Rhynchosia difformis,Rhynchosia difformis (Elliott) DC.,Plantae Tracheophyta Magnoliopsida Fabales Fabaceae Rhynchosia Rhynchosia difformis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Rhynchosia tomentosa (L.) Hook. & Arn.,Rhynchosia tomentosa,Rhynchosia tomentosa (L.) Hook. & Arn.,Plantae Tracheophyta Magnoliopsida Fabales Fabaceae Rhynchosia Rhynchosia tomentosa,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Rhynchosia tomentosa (L.) Hook. & Arn. var. tomentosa,Rhynchosia tomentosa,Rhynchosia tomentosa (L.) Hook. & Arn. var. tomentosa,Plantae Tracheophyta Magnoliopsida Fabales Fabaceae Rhynchosia Rhynchosia tomentosa,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Rhynchospora Vahl,Rhynchospora Vahl,Rhynchospora Vahl,Plantae Tracheophyta Liliopsida Poales Cyperaceae Rhynchospora,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Rhynchospora alba (L.) Vahl,Rhynchospora alba,Rhynchospora alba (L.) Vahl,Plantae Tracheophyta Liliopsida Poales Cyperaceae Rhynchospora Rhynchospora alba,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Rhynchospora caduca Elliott,Rhynchospora caduca,Rhynchospora caduca Elliott,Plantae Tracheophyta Liliopsida Poales Cyperaceae Rhynchospora Rhynchospora caduca,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Rhynchospora capillacea Torr.,Rhynchospora capillacea,Rhynchospora capillacea Torr.,Plantae Tracheophyta Liliopsida Poales Cyperaceae Rhynchospora Rhynchospora capillacea,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Rhynchospora capitellata (Michx.) Vahl,Rhynchospora capitellata,Rhynchospora capitellata (Michx.) Vahl,Plantae Tracheophyta Liliopsida Poales Cyperaceae Rhynchospora Rhynchospora capitellata,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Rhynchospora cephalantha A. Gray,Rhynchospora cephalantha,Rhynchospora cephalantha A. Gray,Plantae Tracheophyta Liliopsida Poales Cyperaceae Rhynchospora Rhynchospora cephalantha,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Rhynchospora chalarocephala Fernald & Gale,Rhynchospora chalarocephala,Rhynchospora chalarocephala Fernald & Gale,Plantae Tracheophyta Liliopsida Poales Cyperaceae Rhynchospora Rhynchospora chalarocephala,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Rhynchospora colorata (L.) H. Pfeiffer,Rhynchospora colorata,Rhynchospora colorata (L.) H. Pfeiffer,Plantae Tracheophyta Liliopsida Poales Cyperaceae Rhynchospora Rhynchospora colorata,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Rhynchospora corniculata (Lam.) A. Gray,Rhynchospora corniculata,Rhynchospora corniculata (Lam.) A. Gray,Plantae Tracheophyta Liliopsida Poales Cyperaceae Rhynchospora Rhynchospora corniculata,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Rhynchospora debilis Gale,Rhynchospora debilis,Rhynchospora debilis Gale,Plantae Tracheophyta Liliopsida Poales Cyperaceae Rhynchospora Rhynchospora debilis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Rhynchospora fascicularis (Michx.) Vahl,Rhynchospora fascicularis,Rhynchospora fascicularis (Michx.) Vahl,Plantae Tracheophyta Liliopsida Poales Cyperaceae Rhynchospora Rhynchospora fascicularis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Rhynchospora fascicularis (Michx.) Vahl var. distans (Michx.) Chapm.,Rhynchospora fascicularis (Michx.) Vahl var. distans (Michx.) Chapm.,Rhynchospora fascicularis (Michx.) Vahl var. distans (Michx.) Chapm.,Plantae Rhynchospora Rhynchospora fascicularis (Michx.) Vahl var. distans (Michx.) Chapm.,FORCE_ACCEPTED
Rhynchospora fascicularis (Michx.) Vahl var. fascicularis,Rhynchospora fascicularis,Rhynchospora fascicularis (Michx.) Vahl var. fascicularis,Plantae Tracheophyta Liliopsida Poales Cyperaceae Rhynchospora Rhynchospora fascicularis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Rhynchospora filifolia A. Gray,Rhynchospora filifolia,Rhynchospora filifolia A. Gray,Plantae Tracheophyta Liliopsida Poales Cyperaceae Rhynchospora Rhynchospora filifolia,EXACT_MATCH_PRIMARY_SOURCE_MULT_ACCEPTED
Rhynchospora globularis (Chapm.) Small,Rhynchospora globularis,Rhynchospora globularis (Chapm.) Small,Plantae Tracheophyta Liliopsida Poales Cyperaceae Rhynchospora Rhynchospora globularis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Rhynchospora globularis (Chapm.) Small var. globularis,Rhynchospora globularis,Rhynchospora globularis (Chapm.) Small var. globularis,Plantae Tracheophyta Liliopsida Poales Cyperaceae Rhynchospora Rhynchospora globularis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Rhynchospora glomerata (L.) Vahl,Rhynchospora glomerata,Rhynchospora glomerata (L.) Vahl,Plantae Tracheophyta Liliopsida Poales Cyperaceae Rhynchospora Rhynchospora glomerata,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Rhynchospora gracilenta A. Gray,Rhynchospora gracilenta,Rhynchospora gracilenta A. Gray,Plantae Tracheophyta Liliopsida Poales Cyperaceae Rhynchospora Rhynchospora gracilenta,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Rhynchospora grayi Kunth,Rhynchospora grayi,Rhynchospora grayi Kunth,Plantae Tracheophyta Liliopsida Poales Cyperaceae Rhynchospora Rhynchospora grayi,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Rhynchospora harveyi W. Boott,Rhynchospora harveyi,Rhynchospora harveyi W. Boott,Plantae Tracheophyta Liliopsida Poales Cyperaceae Rhynchospora Rhynchospora harveyi,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Rhynchospora harveyi W. Boott var. harveyi,Rhynchospora harveyi,Rhynchospora harveyi W. Boott var. harveyi,Plantae Tracheophyta Liliopsida Poales Cyperaceae Rhynchospora Rhynchospora harveyi,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Rhynchospora inexpansa (Michx.) Vahl,Rhynchospora inexpansa,Rhynchospora inexpansa (Michx.) Vahl,Plantae Tracheophyta Liliopsida Poales Cyperaceae Rhynchospora Rhynchospora inexpansa,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Rhynchospora inundata (Oakes) Fernald,Rhynchospora inundata,Rhynchospora inundata (Oakes) Fernald,Plantae Tracheophyta Liliopsida Poales Cyperaceae Rhynchospora Rhynchospora inundata,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Rhynchospora macrostachya Torr. ex A. Gray,Rhynchospora macrostachya,Rhynchospora macrostachya Torr. ex A. Gray,Plantae Tracheophyta Liliopsida Poales Cyperaceae Rhynchospora Rhynchospora macrostachya,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Rhynchospora microcephala (Britton) Britton,Rhynchospora microcephala,Rhynchospora microcephala (Britton) Britton,Plantae Tracheophyta Liliopsida Poales Cyperaceae Rhynchospora Rhynchospora microcephala,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Rhynchospora miliacea (Lam.) A. Gray,Rhynchospora miliacea,Rhynchospora miliacea (Lam.) A. Gray,Plantae Tracheophyta Liliopsida Poales Cyperaceae Rhynchospora Rhynchospora miliacea,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Rhynchospora nitens (Vahl) A. Gray,Rhynchospora nitens,Rhynchospora nitens (Vahl) A. Gray,Plantae Tracheophyta Liliopsida Poales Cyperaceae Rhynchospora Rhynchospora nitens,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Rhynchospora oligantha A. Gray,Rhynchospora oligantha,Rhynchospora oligantha A. Gray,Plantae Tracheophyta Liliopsida Poales Cyperaceae Rhynchospora Rhynchospora oligantha,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Rhynchospora pallida M.A. Curtis,Rhynchospora pallida,Rhynchospora pallida M.A. Curtis,Plantae Tracheophyta Liliopsida Poales Cyperaceae Rhynchospora Rhynchospora pallida,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Rhynchospora perplexa Britton,Rhynchospora perplexa,Rhynchospora perplexa Britton,Plantae Tracheophyta Liliopsida Poales Cyperaceae Rhynchospora Rhynchospora perplexa,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Rhynchospora rariflora (Michx.) Elliott,Rhynchospora rariflora,Rhynchospora rariflora (Michx.) Elliott,Plantae Tracheophyta Liliopsida Poales Cyperaceae Rhynchospora Rhynchospora rariflora,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Rhynchospora recognita (Gale) Kral,Rhynchospora recognita,Rhynchospora recognita (Gale) Kral,Plantae Tracheophyta Liliopsida Poales Cyperaceae Rhynchospora Rhynchospora recognita,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Rhynchospora scirpoides (Torr.) A. Gray,Rhynchospora scirpoides,Rhynchospora scirpoides (Torr.) A. Gray,Plantae Tracheophyta Liliopsida Poales Cyperaceae Rhynchospora Rhynchospora scirpoides,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Rhynchospora stenophylla Chapm.,Rhynchospora stenophylla,Rhynchospora stenophylla Chapm.,Plantae Tracheophyta Liliopsida Poales Cyperaceae Rhynchospora Rhynchospora stenophylla,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Rhynchospora torreyana A. Gray,Rhynchospora torreyana,Rhynchospora torreyana A. Gray,Plantae Tracheophyta Liliopsida Poales Cyperaceae Rhynchospora Rhynchospora torreyana,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Rhynchospora wrightiana Boeckeler,Rhynchospora wrightiana,Rhynchospora wrightiana Boeckeler,Plantae Tracheophyta Liliopsida Poales Cyperaceae Rhynchospora Rhynchospora wrightiana,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Ribes L.,Ribes L.,Ribes L.,Plantae Tracheophyta Magnoliopsida Saxifragales Grossulariaceae Ribes,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Ribes americanum Mill.,Ribes americanum,Ribes americanum Mill.,Plantae Tracheophyta Magnoliopsida Saxifragales Grossulariaceae Ribes Ribes americanum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Ribes cynosbati L.,Ribes cynosbati,Ribes cynosbati L.,Plantae Tracheophyta Magnoliopsida Saxifragales Grossulariaceae Ribes Ribes cynosbati,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Ribes glandulosum Grauer,Ribes glandulosum,Ribes glandulosum Grauer,Plantae Tracheophyta Magnoliopsida Saxifragales Grossulariaceae Ribes Ribes glandulosum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Ribes hirtellum Michx.,Ribes hirtellum,Ribes hirtellum Michx.,Plantae Tracheophyta Magnoliopsida Saxifragales Grossulariaceae Ribes Ribes hirtellum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Ribes lacustre (Pers.) Poir.,Ribes lacustre,Ribes lacustre (Pers.) Poir.,Plantae Tracheophyta Magnoliopsida Saxifragales Grossulariaceae Ribes Ribes lacustre,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Ribes missouriense Nutt.,Ribes missouriense,Ribes missouriense Nutt.,Plantae Tracheophyta Magnoliopsida Saxifragales Grossulariaceae Ribes Ribes missouriense,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Ribes rotundifolium Michx.,Ribes rotundifolium,Ribes rotundifolium Michx.,Plantae Tracheophyta Magnoliopsida Saxifragales Grossulariaceae Ribes Ribes rotundifolium,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
