label,resolved_labels,resolved_scientific_names,resolved_taxonomic_labels,taxonopy_resolution_statuses
Pyrola picta Sm.,Pyrola picta,Pyrola picta Sm.,Plantae Tracheophyta Magnoliopsida Ericales Ericaceae Pyrola picta,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Pyrrocoma Hook.,Pyrrocoma ,Pyrrocoma Hook.,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Pyrrocoma,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Pyrrocoma clementis Rydb.,Pyrrocoma clementis,Pyrrocoma clementis Rydb.,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Pyrrocoma clementis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Pyrrocoma crocea (A. Gray) Greene,Pyrrocoma crocea,Pyrrocoma crocea (A. Gray) Greene,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Pyrrocoma crocea,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Pyrrocoma lanceolata (Hook.) Greene,Pyrrocoma lanceolata,Pyrrocoma lanceolata (Hook.) Greene,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Pyrrocoma lanceolata,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Pyrrocoma uniflora (Hook.) Greene,Pyrrocoma uniflora,Pyrrocoma uniflora (Hook.) Greene,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Pyrrocoma uniflora,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Quercus L.,Quercus ,Quercus L.,Plantae Tracheophyta Magnoliopsida Fagales Fagaceae Quercus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Quercus ajoensis C.H. Mull.,Quercus ajoensis,Quercus ajoensis C.H. Mull.,Plantae Tracheophyta Magnoliopsida Fagales Fagaceae Quercus ajoensis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Quercus gambelii Nutt.,Quercus gambelii,Quercus gambelii Nutt.,Plantae Tracheophyta Magnoliopsida Fagales Fagaceae Quercus gambelii,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Quercus grisea Liebm.,Quercus grisea,Quercus grisea Liebm.,Plantae Tracheophyta Magnoliopsida Fagales Fagaceae Quercus grisea,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Quercus havardii Rydb.,Quercus havardii,Quercus havardii Rydb.,Plantae Tracheophyta Magnoliopsida Fagales Fagaceae Quercus havardii,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Quercus turbinella Greene,Quercus turbinella,Quercus turbinella Greene,Plantae Tracheophyta Magnoliopsida Fagales Fagaceae Quercus turbinella,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Quincula Raf.,Quincula ,Quincula Raf.,Plantae Tracheophyta Magnoliopsida Solanales Solanaceae Quincula,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Quincula lobata (Torr.) Raf.,Quincula lobata,Quincula lobata (Torr.) Raf.,Plantae Tracheophyta Magnoliopsida Solanales Solanaceae Quincula lobata,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Ranunculus L.,Ranunculus ,Ranunculus L.,Plantae Tracheophyta Magnoliopsida Ranunculales Ranunculaceae Ranunculus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Ranunculus abortivus L.,Ranunculus abortivus,Ranunculus abortivus L.,Plantae Tracheophyta Magnoliopsida Ranunculales Ranunculaceae Ranunculus abortivus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Ranunculus acriformis A. Gray,Ranunculus acriformis,Ranunculus acriformis A. Gray,Plantae Tracheophyta Magnoliopsida Ranunculales Ranunculaceae Ranunculus acriformis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Ranunculus acris L.,Ranunculus acris,Ranunculus acris L.,Plantae Tracheophyta Magnoliopsida Ranunculales Ranunculaceae Ranunculus acris,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Ranunculus adoneus A. Gray,Ranunculus adoneus,Ranunculus adoneus A. Gray,Plantae Tracheophyta Magnoliopsida Ranunculales Ranunculaceae Ranunculus adoneus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Ranunculus alismifolius Geyer ex Benth.,Ranunculus alismifolius,Ranunculus alismifolius Geyer ex Benth.,Plantae Tracheophyta Magnoliopsida Ranunculales Ranunculaceae Ranunculus alismifolius,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Ranunculus cardiophyllus Hook.,Ranunculus cardiophyllus,Ranunculus cardiophyllus Hook.,Plantae Tracheophyta Magnoliopsida Ranunculales Ranunculaceae Ranunculus cardiophyllus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Ranunculus coloradensis (L.D. Benson) L.D. Benson,Ranunculus coloradensis,Ranunculus coloradensis (L.D. Benson) L.D. Benson,Plantae Tracheophyta Magnoliopsida Ranunculales Ranunculaceae Ranunculus coloradensis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Ranunculus cymbalaria Pursh,Halerpestes cymbalaria,Ranunculus cymbalaria Pursh,Plantae Tracheophyta Magnoliopsida Ranunculales Ranunculaceae Halerpestes cymbalaria,MULTI_EXACT_MATCH_PRIMARY_SOURCE_SYNONYMS_INFRASPECIFIC_SCORE
Ranunculus eschscholtzii Schltdl.,Ranunculus eschscholtzii,Ranunculus eschscholtzii Schltdl.,Plantae Tracheophyta Magnoliopsida Ranunculales Ranunculaceae Ranunculus eschscholtzii,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Ranunculus fascicularis Muhl. ex Bigelow,Ranunculus fascicularis,Ranunculus fascicularis Muhl. ex Bigelow,Plantae Tracheophyta Magnoliopsida Ranunculales Ranunculaceae Ranunculus fascicularis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Ranunculus flammula L.,Ranunculus flammula,Ranunculus flammula L.,Plantae Tracheophyta Magnoliopsida Ranunculales Ranunculaceae Ranunculus flammula,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Ranunculus flammula L. var. filiformis (Michx.) Hook.,Ranunculus reptans,Ranunculus flammula L. var. filiformis (Michx.) Hook.,Plantae Tracheophyta Magnoliopsida Ranunculales Ranunculaceae Ranunculus reptans,MULTI_EXACT_MATCH_PRIMARY_SOURCE_SYNONYMS_INFRASPECIFIC_SCORE
Ranunculus glaberrimus Hook.,Ranunculus glaberrimus,Ranunculus glaberrimus Hook.,Plantae Tracheophyta Magnoliopsida Ranunculales Ranunculaceae Ranunculus glaberrimus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Ranunculus gmelinii DC.,Ranunculus gmelinii,Ranunculus gmelinii DC.,Plantae Tracheophyta Magnoliopsida Ranunculales Ranunculaceae Ranunculus gmelinii,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Ranunculus hyperboreus Rottb.,Ranunculus hyperboreus,Ranunculus hyperboreus Rottb.,Plantae Tracheophyta Magnoliopsida Ranunculales Ranunculaceae Ranunculus hyperboreus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Ranunculus inamoenus Greene,Ranunculus inamoenus,Ranunculus inamoenus Greene,Plantae Tracheophyta Magnoliopsida Ranunculales Ranunculaceae Ranunculus inamoenus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Ranunculus jovis A. Nelson,Ranunculus digitatus,Ranunculus jovis A. Nelson,Plantae Tracheophyta Magnoliopsida Ranunculales Ranunculaceae Ranunculus digitatus,EXACT_MATCH_PRIMARY_SOURCE_SYNONYM_SIMPLE
Ranunculus karelinii Czern.,Ranunculus karelinii,Ranunculus karelinii Czern.,Plantae Tracheophyta Magnoliopsida Ranunculales Ranunculaceae Ranunculus karelinii,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Ranunculus longirostris Godr.,Ranunculus longirostris,Ranunculus longirostris Godr.,Plantae Tracheophyta Magnoliopsida Ranunculales Ranunculaceae Ranunculus longirostris,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Ranunculus macauleyi A. Gray,Ranunculus macauleyi,Ranunculus macauleyi A. Gray,Plantae Tracheophyta Magnoliopsida Ranunculales Ranunculaceae Ranunculus macauleyi,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Ranunculus macounii Britton,Ranunculus macounii,Ranunculus macounii Britton,Plantae Tracheophyta Magnoliopsida Ranunculales Ranunculaceae Ranunculus macounii,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Ranunculus oreogenes Greene,Ranunculus oreogenes,Ranunculus oreogenes Greene,Plantae Tracheophyta Magnoliopsida Ranunculales Ranunculaceae Ranunculus oreogenes,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Ranunculus pedatifidus Sm.,Ranunculus pedatifidus,Ranunculus pedatifidus Sm.,Plantae Tracheophyta Magnoliopsida Ranunculales Ranunculaceae Ranunculus pedatifidus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Ranunculus pedatifidus Sm. var. affinis (R. Br.) L.D. Benson,Ranunculus arcticus,Ranunculus pedatifidus Sm. var. affinis (R. Br.) L.D. Benson,Plantae Tracheophyta Magnoliopsida Ranunculales Ranunculaceae Ranunculus arcticus,MULTI_EXACT_MATCH_PRIMARY_SOURCE_SYNONYMS_INFRASPECIFIC_SCORE
Ranunculus pensylvanicus L. f.,Ranunculus pensylvanicus,Ranunculus pensylvanicus L. f.,Plantae Tracheophyta Magnoliopsida Ranunculales Ranunculaceae Ranunculus pensylvanicus,EXACT_MATCH_PRIMARY_SOURCE_MULT_ACCEPTED
Ranunculus pygmaeus Wahlenb.,Ranunculus pygmaeus,Ranunculus pygmaeus Wahlenb.,Plantae Tracheophyta Magnoliopsida Ranunculales Ranunculaceae Ranunculus pygmaeus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Ranunculus ranunculinus (Nutt.) Rydb.,Cyrtorhyncha ranunculina,Ranunculus ranunculinus (Nutt.) Rydb.,Plantae Tracheophyta Magnoliopsida Ranunculales Ranunculaceae Cyrtorhyncha ranunculina,EXACT_MATCH_PRIMARY_SOURCE_SYNONYM_SIMPLE
Ranunculus repens L.,Ranunculus repens,Ranunculus repens L.,Plantae Tracheophyta Magnoliopsida Ranunculales Ranunculaceae Ranunculus repens,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Ranunculus sceleratus L.,Ranunculus sceleratus,Ranunculus sceleratus L.,Plantae Tracheophyta Magnoliopsida Ranunculales Ranunculaceae Ranunculus sceleratus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Ranunculus trichophyllus Chaix,Ranunculus trichophyllus,Ranunculus trichophyllus Chaix,Plantae Tracheophyta Magnoliopsida Ranunculales Ranunculaceae Ranunculus trichophyllus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Ranunculus uncinatus D. Don ex G. Don,Ranunculus uncinatus,Ranunculus uncinatus D. Don ex G. Don,Plantae Tracheophyta Magnoliopsida Ranunculales Ranunculaceae Ranunculus uncinatus,EXACT_MATCH_PRIMARY_SOURCE_MULT_ACCEPTED
Raphanus L.,Raphanus ,Raphanus L.,Plantae Tracheophyta Magnoliopsida Brassicales Brassicaceae Raphanus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Raphanus raphanistrum L.,Raphanus raphanistrum,Raphanus raphanistrum L.,Plantae Tracheophyta Magnoliopsida Brassicales Brassicaceae Raphanus raphanistrum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Raphanus sativus L.,Raphanus sativus,Raphanus sativus L.,Plantae Tracheophyta Magnoliopsida Brassicales Brassicaceae Raphanus sativus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Ratibida Raf.,Ratibida ,Ratibida Raf.,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Ratibida,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Ratibida columnifera (Nutt.) Wooton & Standl.,Ratibida columnifera,Ratibida columnifera (Nutt.) Wooton & Standl.,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Ratibida columnifera,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Ratibida tagetes (James) Barnhart,Ratibida tagetes,Ratibida tagetes (James) Barnhart,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Ratibida tagetes,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Rayjacksonia R.L. Hartm. & M.A. Lane,Rayjacksonia ,Rayjacksonia R.L. Hartm. & M.A. Lane,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Rayjacksonia,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Rayjacksonia annua (Rydb.) R.L. Hartm. & M.A. Lane,Rayjacksonia annua,Rayjacksonia annua (Rydb.) R.L. Hartm. & M.A. Lane,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Rayjacksonia annua,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Rayjacksonia phyllocephala (DC.) R.L. Hartm. & M.A. Lane,Rayjacksonia phyllocephala,Rayjacksonia phyllocephala (DC.) R.L. Hartm. & M.A. Lane,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Rayjacksonia phyllocephala,EXACT_MATCH_PRIMARY_SOURCE_MULT_ACCEPTED
Redfieldia flexuosa (Thurb.) Vasey,Muhlenbergia multiflora,Redfieldia flexuosa (Thurb.) Vasey,Plantae Tracheophyta Liliopsida Poales Poaceae Muhlenbergia multiflora,EXACT_MATCH_PRIMARY_SOURCE_SYNONYM_SIMPLE
Reseda L.,Reseda ,Reseda L.,Plantae Tracheophyta Magnoliopsida Brassicales Resedaceae Reseda,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Reseda lutea L.,Reseda lutea,Reseda lutea L.,Plantae Tracheophyta Magnoliopsida Brassicales Resedaceae Reseda lutea,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Reseda luteola L.,Reseda luteola,Reseda luteola L.,Plantae Tracheophyta Magnoliopsida Brassicales Resedaceae Reseda luteola,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Reverchonia A. Gray,Phyllanthus ,Reverchonia A. Gray,Plantae Tracheophyta Magnoliopsida Malpighiales Phyllanthaceae Phyllanthus,EXACT_MATCH_PRIMARY_SOURCE_SYNONYM_SIMPLE
Reverchonia arenaria A. Gray,Phyllanthus warnockii,Reverchonia arenaria A. Gray,Plantae Tracheophyta Magnoliopsida Malpighiales Phyllanthaceae Phyllanthus warnockii,EXACT_MATCH_PRIMARY_SOURCE_SYNONYM_SIMPLE
Rhamnus L.,Rhamnus ,Rhamnus L.,Plantae Tracheophyta Magnoliopsida Rosales Rhamnaceae Rhamnus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Rhamnus cathartica L.,Rhamnus cathartica,Rhamnus cathartica L.,Plantae Tracheophyta Magnoliopsida Rosales Rhamnaceae Rhamnus cathartica,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Rhamnus smithii Greene,Endotropis smithii,Rhamnus smithii Greene,Plantae Tracheophyta Magnoliopsida Rosales Rhamnaceae Endotropis smithii,EXACT_MATCH_PRIMARY_SOURCE_SYNONYM_SIMPLE
Rheum L.,Rheum ,Rheum L.,Plantae Tracheophyta Magnoliopsida Caryophyllales Polygonaceae Rheum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Rheum rhabarbarum L.,Rheum rhabarbarum,Rheum rhabarbarum L.,Plantae Tracheophyta Magnoliopsida Caryophyllales Polygonaceae Rheum rhabarbarum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Rhinanthus L.,Rhinanthus ,Rhinanthus L.,Plantae Tracheophyta Magnoliopsida Lamiales Orobanchaceae Rhinanthus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Rhinanthus minor L.,Rhinanthus minor,Rhinanthus minor L.,Plantae Tracheophyta Magnoliopsida Lamiales Orobanchaceae Rhinanthus minor,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Rhodiola L.,Rhodiola ,Rhodiola L.,Plantae Tracheophyta Magnoliopsida Saxifragales Crassulaceae Rhodiola,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Rhodiola integrifolia Raf.,Rhodiola integrifolia,Rhodiola integrifolia Raf.,Plantae Tracheophyta Magnoliopsida Saxifragales Crassulaceae Rhodiola integrifolia,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Rhodiola rhodantha (A. Gray) H. Jacobsen,Rhodiola rhodantha,Rhodiola rhodantha (A. Gray) H. Jacobsen,Plantae Tracheophyta Magnoliopsida Saxifragales Crassulaceae Rhodiola rhodantha,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Rhododendron L.,Rhododendron ,Rhododendron L.,Plantae Tracheophyta Magnoliopsida Ericales Ericaceae Rhododendron,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Rhododendron albiflorum Hook.,Rhododendron albiflorum,Rhododendron albiflorum Hook.,Plantae Tracheophyta Magnoliopsida Ericales Ericaceae Rhododendron albiflorum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Rhus L.,Rhus ,Rhus L.,Plantae Tracheophyta Magnoliopsida Sapindales Anacardiaceae Rhus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Rhus glabra L.,Rhus glabra,Rhus glabra L.,Plantae Tracheophyta Magnoliopsida Sapindales Anacardiaceae Rhus glabra,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Rhus trilobata Nutt.,Rhus trilobata,Rhus trilobata Nutt.,Plantae Tracheophyta Magnoliopsida Sapindales Anacardiaceae Rhus trilobata,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Ribes L.,Ribes ,Ribes L.,Plantae Tracheophyta Magnoliopsida Saxifragales Grossulariaceae Ribes,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Ribes americanum Mill.,Ribes americanum,Ribes americanum Mill.,Plantae Tracheophyta Magnoliopsida Saxifragales Grossulariaceae Ribes americanum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Ribes aureum Pursh,Ribes aureum,Ribes aureum Pursh,Plantae Tracheophyta Magnoliopsida Saxifragales Grossulariaceae Ribes aureum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Ribes cereum Douglas,Ribes cereum,Ribes cereum Douglas,Plantae Tracheophyta Magnoliopsida Saxifragales Grossulariaceae Ribes cereum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Ribes inerme Rydb.,Ribes inerme,Ribes inerme Rydb.,Plantae Tracheophyta Magnoliopsida Saxifragales Grossulariaceae Ribes inerme,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Ribes lacustre (Pers.) Poir.,Ribes lacustre,Ribes lacustre (Pers.) Poir.,Plantae Tracheophyta Magnoliopsida Saxifragales Grossulariaceae Ribes lacustre,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Ribes laxiflorum Pursh,Ribes laxiflorum,Ribes laxiflorum Pursh,Plantae Tracheophyta Magnoliopsida Saxifragales Grossulariaceae Ribes laxiflorum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Ribes leptanthum A. Gray,Ribes leptanthum,Ribes leptanthum A. Gray,Plantae Tracheophyta Magnoliopsida Saxifragales Grossulariaceae Ribes leptanthum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Ribes montigenum McClatchie,Ribes montigenum,Ribes montigenum McClatchie,Plantae Tracheophyta Magnoliopsida Saxifragales Grossulariaceae Ribes montigenum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Ribes niveum Lindl.,Ribes niveum,Ribes niveum Lindl.,Plantae Tracheophyta Magnoliopsida Saxifragales Grossulariaceae Ribes niveum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Ribes oxyacanthoides L.,Ribes oxyacanthoides,Ribes oxyacanthoides L.,Plantae Tracheophyta Magnoliopsida Saxifragales Grossulariaceae Ribes oxyacanthoides,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Ribes viscosissimum Pursh,Ribes viscosissimum,Ribes viscosissimum Pursh,Plantae Tracheophyta Magnoliopsida Saxifragales Grossulariaceae Ribes viscosissimum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Ribes wolfii Rothr.,Ribes wolfii,Ribes wolfii Rothr.,Plantae Tracheophyta Magnoliopsida Saxifragales Grossulariaceae Ribes wolfii,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Robinia L.,Robinia ,Robinia L.,Plantae Tracheophyta Magnoliopsida Fabales Fabaceae Robinia,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Robinia hispida L.,Robinia hispida,Robinia hispida L.,Plantae Tracheophyta Magnoliopsida Fabales Fabaceae Robinia hispida,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Robinia neomexicana A. Gray,Robinia neomexicana,Robinia neomexicana A. Gray,Plantae Tracheophyta Magnoliopsida Fabales Fabaceae Robinia neomexicana,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Robinia pseudoacacia L.,Robinia pseudoacacia,Robinia pseudoacacia L.,Plantae Tracheophyta Magnoliopsida Fabales Fabaceae Robinia pseudoacacia,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Robinia ×holdtii Beissn. [neomexicana × pseudoacacia],Robinia holdtii,Robinia ×holdtii Beissn. [neomexicana × pseudoacacia],Plantae Tracheophyta Magnoliopsida Fabales Fabaceae Robinia holdtii,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Rorippa Scop.,Rorippa ,Rorippa Scop.,Plantae Tracheophyta Magnoliopsida Brassicales Brassicaceae Rorippa,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Rorippa alpina (S. Watson) Rydb.,Rorippa alpina,Rorippa alpina (S. Watson) Rydb.,Plantae Tracheophyta Magnoliopsida Brassicales Brassicaceae Rorippa alpina,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Rorippa coloradensis R. Stuckey,Rorippa coloradensis,Rorippa coloradensis R. Stuckey,Plantae Tracheophyta Magnoliopsida Brassicales Brassicaceae Rorippa coloradensis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Rorippa curvipes Greene,Rorippa curvipes,Rorippa curvipes Greene,Plantae Tracheophyta Magnoliopsida Brassicales Brassicaceae Rorippa curvipes,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Rorippa palustris (L.) Besser,Rorippa palustris,Rorippa palustris (L.) Besser,Plantae Tracheophyta Magnoliopsida Brassicales Brassicaceae Rorippa palustris,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Rorippa sinuata (Nutt.) Hitchc.,Rorippa sinuata,Rorippa sinuata (Nutt.) Hitchc.,Plantae Tracheophyta Magnoliopsida Brassicales Brassicaceae Rorippa sinuata,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Rorippa sphaerocarpa (A. Gray) Britton,Rorippa sphaerocarpa,Rorippa sphaerocarpa (A. Gray) Britton,Plantae Tracheophyta Magnoliopsida Brassicales Brassicaceae Rorippa sphaerocarpa,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Rorippa sylvestris (L.) Besser,Rorippa sylvestris,Rorippa sylvestris (L.) Besser,Plantae Tracheophyta Magnoliopsida Brassicales Brassicaceae Rorippa sylvestris,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Rorippa tenerrima Greene,Rorippa tenerrima,Rorippa tenerrima Greene,Plantae Tracheophyta Magnoliopsida Brassicales Brassicaceae Rorippa tenerrima,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Rosa L.,Rosa ,Rosa L.,Plantae Tracheophyta Magnoliopsida Rosales Rosaceae Rosa,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Rosa acicularis Lindl.,Rosa acicularis,Rosa acicularis Lindl.,Plantae Tracheophyta Magnoliopsida Rosales Rosaceae Rosa acicularis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Rosa arkansana Porter,Rosa arkansana,Rosa arkansana Porter,Plantae Tracheophyta Magnoliopsida Rosales Rosaceae Rosa arkansana,EXACT_MATCH_PRIMARY_SOURCE_MULT_ACCEPTED
Rosa nutkana C. Presl,Rosa nutkana,Rosa nutkana C. Presl,Plantae Tracheophyta Magnoliopsida Rosales Rosaceae Rosa nutkana,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Rosa rubiginosa L.,Rosa rubiginosa,Rosa rubiginosa L.,Plantae Tracheophyta Magnoliopsida Rosales Rosaceae Rosa rubiginosa,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Rosa woodsii Lindl.,Rosa woodsii,Rosa woodsii Lindl.,Plantae Tracheophyta Magnoliopsida Rosales Rosaceae Rosa woodsii,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Rotala L.,Rotala ,Rotala L.,Plantae Tracheophyta Magnoliopsida Myrtales Lythraceae Rotala,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Rotala ramosior (L.) Koehne,Rotala ramosior,Rotala ramosior (L.) Koehne,Plantae Tracheophyta Magnoliopsida Myrtales Lythraceae Rotala ramosior,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Rubus L.,Rubus ,Rubus L.,Plantae Tracheophyta Magnoliopsida Rosales Rosaceae Rubus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
