label,resolved_labels,resolved_scientific_names,resolved_taxonomic_labels,taxonopy_resolution_statuses
Hydrangea arborescens L.,Hydrangea arborescens,Hydrangea arborescens L.,Plantae Tracheophyta Magnoliopsida Cornales Hydrangeaceae Hydrangea arborescens,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Hypericum nudiflorum Michx. ex Willd.,Hypericum nudiflorum,Hypericum nudiflorum Michx. ex Willd.,Plantae Tracheophyta Magnoliopsida Malpighiales Hypericaceae Hypericum nudiflorum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Hypericum perforatum L.,Hypericum perforatum,Hypericum perforatum L.,Plantae Tracheophyta Magnoliopsida Malpighiales Hypericaceae Hypericum perforatum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Hypericum punctatum Lam.,Hypericum punctatum,Hypericum punctatum Lam.,Plantae Tracheophyta Magnoliopsida Malpighiales Hypericaceae Hypericum punctatum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Ilex verticillata (L.) A. Gray,Ilex verticillata,Ilex verticillata (L.) A. Gray,Plantae Tracheophyta Magnoliopsida Aquifoliales Aquifoliaceae Ilex verticillata,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Impatiens capensis Meerb.,Impatiens capensis,Impatiens capensis Meerb.,Plantae Tracheophyta Magnoliopsida Ericales Balsaminaceae Impatiens capensis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Impatiens pallida Nutt.,Impatiens pallida,Impatiens pallida Nutt.,Plantae Tracheophyta Magnoliopsida Ericales Balsaminaceae Impatiens pallida,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Ipomoea pandurata (L.) G. Mey.,Ipomoea pandurata,Ipomoea pandurata (L.) G. Mey.,Plantae Tracheophyta Magnoliopsida Solanales Convolvulaceae Ipomoea pandurata,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Iris sp.,Iris ,Iris sp.,Plantae Tracheophyta Liliopsida Asparagales Iridaceae Iris,MULTI_EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_HOMONYM
Juglans nigra L.,Juglans nigra,Juglans nigra L.,Plantae Tracheophyta Magnoliopsida Fagales Juglandaceae Juglans nigra,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Juncus effusus L.,Juncus effusus,Juncus effusus L.,Plantae Tracheophyta Liliopsida Poales Juncaceae Juncus effusus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Juncus tenuis Willd.,Juncus tenuis,Juncus tenuis Willd.,Plantae Tracheophyta Liliopsida Poales Juncaceae Juncus tenuis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Juniperus virginiana L.,Juniperus virginiana,Juniperus virginiana L.,Plantae Tracheophyta Pinopsida Pinales Cupressaceae Juniperus virginiana,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Kalmia latifolia L.,Kalmia latifolia,Kalmia latifolia L.,Plantae Tracheophyta Magnoliopsida Ericales Ericaceae Kalmia latifolia,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Kummerowia striata (Thunb.) Schindl.,Kummerowia striata,Kummerowia striata (Thunb.) Schindl.,Plantae Tracheophyta Magnoliopsida Fabales Fabaceae Kummerowia striata,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Lactuca canadensis L.,Lactuca canadensis,Lactuca canadensis L.,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Lactuca canadensis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Lactuca serriola L.,Lactuca serriola,Lactuca serriola L.,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Lactuca serriola,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Lactuca sp.,Lactuca ,Lactuca sp.,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Lactuca,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Lamium purpureum L.,Lamium purpureum,Lamium purpureum L.,Plantae Tracheophyta Magnoliopsida Lamiales Lamiaceae Lamium purpureum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Lapsana communis L.,Lapsana communis,Lapsana communis L.,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Lapsana communis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Lathyrus aphaca L.,Lathyrus aphaca,Lathyrus aphaca L.,Plantae Tracheophyta Magnoliopsida Fabales Fabaceae Lathyrus aphaca,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Leersia virginica Willd.,Leersia virginica,Leersia virginica Willd.,Plantae Tracheophyta Liliopsida Poales Poaceae Leersia virginica,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Leonurus cardiaca L. ssp. cardiaca,Leonurus cardiaca,Leonurus cardiaca L. ssp. cardiaca,Plantae Tracheophyta Magnoliopsida Lamiales Lamiaceae Leonurus cardiaca,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Lepidium campestre (L.) W.T. Aiton,Lepidium campestre,Lepidium campestre (L.) W.T. Aiton,Plantae Tracheophyta Magnoliopsida Brassicales Brassicaceae Lepidium campestre,EXACT_MATCH_PRIMARY_SOURCE_MULT_ACCEPTED
Lepidium sp.,Lepidium ,Lepidium sp.,Plantae Tracheophyta Magnoliopsida Brassicales Brassicaceae Lepidium,MULTI_EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_HOMONYM
Lespedeza cuneata (Dum. Cours.) G. Don,Lespedeza cuneata,Lespedeza cuneata (Dum. Cours.) G. Don,Plantae Tracheophyta Magnoliopsida Fabales Fabaceae Lespedeza cuneata,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Letharia vulpina (L.) Hue,Letharia vulpina,Letharia vulpina (L.) Hue,Fungi Ascomycota Lecanoromycetes Lecanorales Parmeliaceae Letharia vulpina,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Leucanthemum vulgare Lam.,Leucanthemum vulgare,Leucanthemum vulgare Lam.,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Leucanthemum vulgare,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Ligustrum vulgare L.,Ligustrum vulgare,Ligustrum vulgare L.,Plantae Tracheophyta Magnoliopsida Lamiales Oleaceae Ligustrum vulgare,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Linaria vulgaris Mill.,Linaria vulgaris,Linaria vulgaris Mill.,Plantae Tracheophyta Magnoliopsida Lamiales Plantaginaceae Linaria vulgaris,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Lindera benzoin (L.) Blume,Lindera benzoin,Lindera benzoin (L.) Blume,Plantae Tracheophyta Magnoliopsida Laurales Lauraceae Lindera benzoin,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Liparis liliifolia (L.) Rich. ex Ker Gawl.,Liparis liliifolia,Liparis liliifolia (L.) Rich. ex Ker Gawl.,Plantae Tracheophyta Liliopsida Asparagales Orchidaceae Liparis liliifolia,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Liriodendron tulipifera L.,Liriodendron tulipifera,Liriodendron tulipifera L.,Plantae Tracheophyta Magnoliopsida Magnoliales Magnoliaceae Liriodendron tulipifera,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Lithospermum tuberosum Rugel ex DC.,Lithospermum tuberosum,Lithospermum tuberosum Rugel ex DC.,Plantae Tracheophyta Magnoliopsida Boraginales Boraginaceae Lithospermum tuberosum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Lobelia inflata L.,Lobelia inflata,Lobelia inflata L.,Plantae Tracheophyta Magnoliopsida Asterales Campanulaceae Lobelia inflata,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Lobelia sp.,Lobelia ,Lobelia sp.,Plantae Tracheophyta Magnoliopsida Asterales Campanulaceae Lobelia,MULTI_EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_HOMONYM
Lolium perenne L.,Lolium perenne,Lolium perenne L.,Plantae Tracheophyta Liliopsida Poales Poaceae Lolium perenne,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Lonicera japonica Thunb.,Lonicera japonica,Lonicera japonica Thunb.,Plantae Tracheophyta Magnoliopsida Dipsacales Caprifoliaceae Lonicera japonica,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Lonicera maackii (Rupr.) Herder,Lonicera maackii,Lonicera maackii (Rupr.) Herder,Plantae Tracheophyta Magnoliopsida Dipsacales Caprifoliaceae Lonicera maackii,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Lonicera sp.,Lonicera ,Lonicera sp.,Plantae Tracheophyta Magnoliopsida Dipsacales Caprifoliaceae Lonicera,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Lysimachia ciliata L.,Lysimachia ciliata,Lysimachia ciliata L.,Plantae Tracheophyta Magnoliopsida Ericales Primulaceae Lysimachia ciliata,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Maianthemum racemosum (L.) Link ssp. racemosum,Maianthemum racemosum,Maianthemum racemosum (L.) Link ssp. racemosum,Plantae Tracheophyta Liliopsida Asparagales Asparagaceae Maianthemum racemosum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Malus sp.,Malus ,Malus sp.,Plantae Tracheophyta Magnoliopsida Rosales Rosaceae Malus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Matelea obliqua (Jacq.) Woodson,Matelea obliqua,Matelea obliqua (Jacq.) Woodson,Plantae Tracheophyta Magnoliopsida Gentianales Apocynaceae Matelea obliqua,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Medeola virginiana L.,Medeola virginiana,Medeola virginiana L.,Plantae Tracheophyta Liliopsida Liliales Liliaceae Medeola virginiana,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Medicago lupulina L.,Medicago lupulina,Medicago lupulina L.,Plantae Tracheophyta Magnoliopsida Fabales Fabaceae Medicago lupulina,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Melilotus officinalis (L.) Lam.,Melilotus officinalis,Melilotus officinalis (L.) Lam.,Plantae Tracheophyta Magnoliopsida Fabales Fabaceae Melilotus officinalis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Melilotus sp.,Melilotus ,Melilotus sp.,Plantae Tracheophyta Magnoliopsida Fabales Fabaceae Melilotus,EXACT_MATCH_PRIMARY_SOURCE_MULT_ACCEPTED
Menispermum canadense L.,Menispermum canadense,Menispermum canadense L.,Plantae Tracheophyta Magnoliopsida Ranunculales Menispermaceae Menispermum canadense,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Microstegium vimineum (Trin.) A. Camus,Microstegium vimineum,Microstegium vimineum (Trin.) A. Camus,Plantae Tracheophyta Liliopsida Poales Poaceae Microstegium vimineum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Mitracarpus hirtus (L.) DC.,Mitracarpus hirtus,Mitracarpus hirtus (L.) DC.,Plantae Tracheophyta Magnoliopsida Gentianales Rubiaceae Mitracarpus hirtus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Monarda bradburiana Beck,Monarda bradburiana,Monarda bradburiana Beck,Plantae Tracheophyta Magnoliopsida Lamiales Lamiaceae Monarda bradburiana,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Monarda fistulosa L.,Monarda fistulosa,Monarda fistulosa L.,Plantae Tracheophyta Magnoliopsida Lamiales Lamiaceae Monarda fistulosa,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Monotropa uniflora L.,Monotropa uniflora,Monotropa uniflora L.,Plantae Tracheophyta Magnoliopsida Ericales Ericaceae Monotropa uniflora,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Morus alba L.,Morus alba,Morus alba L.,Plantae Tracheophyta Magnoliopsida Rosales Moraceae Morus alba,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Morus rubra L.,Morus rubra,Morus rubra L.,Plantae Tracheophyta Magnoliopsida Rosales Moraceae Morus rubra,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Muhlenbergia frondosa (Poir.) Fernald,Muhlenbergia frondosa,Muhlenbergia frondosa (Poir.) Fernald,Plantae Tracheophyta Liliopsida Poales Poaceae Muhlenbergia frondosa,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Muhlenbergia schreberi J.F. Gmel.,Muhlenbergia schreberi,Muhlenbergia schreberi J.F. Gmel.,Plantae Tracheophyta Liliopsida Poales Poaceae Muhlenbergia schreberi,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
"Muhlenbergia tenuiflora (Willd.) Britton, Sterns & Poggenb.",Muhlenbergia tenuiflora,"Muhlenbergia tenuiflora (Willd.) Britton, Sterns & Poggenb.",Plantae Tracheophyta Liliopsida Poales Poaceae Muhlenbergia tenuiflora,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Neotorularia humilis (C.A. Mey.) Hedge & J. Léonard,Braya humilis,Neotorularia humilis (C.A. Mey.) Hedge & J. Léonard,Plantae Tracheophyta Magnoliopsida Brassicales Brassicaceae Braya humilis,EXACT_MATCH_PRIMARY_SOURCE_SYNONYM_SIMPLE
Nepeta cataria L.,Nepeta cataria,Nepeta cataria L.,Plantae Tracheophyta Magnoliopsida Lamiales Lamiaceae Nepeta cataria,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Nyssa sylvatica Marshall,Nyssa sylvatica,Nyssa sylvatica Marshall,Plantae Tracheophyta Magnoliopsida Cornales Nyssaceae Nyssa sylvatica,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Obolaria virginica L.,Obolaria virginica,Obolaria virginica L.,Plantae Tracheophyta Magnoliopsida Gentianales Gentianaceae Obolaria virginica,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Ophioglossum sp.,Ophioglossum ,Ophioglossum sp.,Plantae Tracheophyta Polypodiopsida Ophioglossales Ophioglossaceae Ophioglossum,EXACT_MATCH_PRIMARY_SOURCE_MULT_ACCEPTED
Ophioglossum vulgatum L.,Ophioglossum vulgatum,Ophioglossum vulgatum L.,Plantae Tracheophyta Polypodiopsida Ophioglossales Ophioglossaceae Ophioglossum vulgatum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Oplismenus hirtellus (L.) P. Beauv.,Oplismenus hirtellus,Oplismenus hirtellus (L.) P. Beauv.,Plantae Tracheophyta Liliopsida Poales Poaceae Oplismenus hirtellus,EXACT_MATCH_PRIMARY_SOURCE_MULT_ACCEPTED
Osmorhiza claytonii (Michx.) C.B. Clarke,Osmorhiza claytonii,Osmorhiza claytonii (Michx.) C.B. Clarke,Plantae Tracheophyta Magnoliopsida Apiales Apiaceae Osmorhiza claytonii,EXACT_MATCH_PRIMARY_SOURCE_MULT_ACCEPTED
Osmorhiza longistylis (Torr.) DC.,Osmorhiza longistylis,Osmorhiza longistylis (Torr.) DC.,Plantae Tracheophyta Magnoliopsida Apiales Apiaceae Osmorhiza longistylis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Osmunda claytoniana L.,Claytosmunda claytoniana,Osmunda claytoniana L.,Plantae Tracheophyta Polypodiopsida Osmundales Osmundaceae Claytosmunda claytoniana,EXACT_MATCH_PRIMARY_SOURCE_SYNONYM_SIMPLE
Ostrya virginiana (Mill.) K. Koch,Ostrya virginiana,Ostrya virginiana (Mill.) K. Koch,Plantae Tracheophyta Magnoliopsida Fagales Betulaceae Ostrya virginiana,EXACT_MATCH_PRIMARY_SOURCE_MULT_ACCEPTED
Oxalis dillenii Jacq.,Oxalis dillenii,Oxalis dillenii Jacq.,Plantae Tracheophyta Magnoliopsida Oxalidales Oxalidaceae Oxalis dillenii,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Oxalis sp.,Oxalis ,Oxalis sp.,Plantae Tracheophyta Magnoliopsida Oxalidales Oxalidaceae Oxalis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Oxalis stricta L.,Oxalis stricta,Oxalis stricta L.,Plantae Tracheophyta Magnoliopsida Oxalidales Oxalidaceae Oxalis stricta,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Oxalis violacea L.,Oxalis violacea,Oxalis violacea L.,Plantae Tracheophyta Magnoliopsida Oxalidales Oxalidaceae Oxalis violacea,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Panax quinquefolius L.,Panax quinquefolius,Panax quinquefolius L.,Plantae Tracheophyta Magnoliopsida Apiales Araliaceae Panax quinquefolius,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Panicum verrucosum Muhl.,Kellochloa verrucosa,Panicum verrucosum Muhl.,Plantae Tracheophyta Liliopsida Poales Poaceae Kellochloa verrucosa,EXACT_MATCH_PRIMARY_SOURCE_SYNONYM_SIMPLE
Panicum virgatum L.,Panicum virgatum,Panicum virgatum L.,Plantae Tracheophyta Liliopsida Poales Poaceae Panicum virgatum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Parietaria pensylvanica Muhl. ex Willd.,Parietaria pensylvanica,Parietaria pensylvanica Muhl. ex Willd.,Plantae Tracheophyta Magnoliopsida Rosales Urticaceae Parietaria pensylvanica,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Paronychia canadensis (L.) Alph. Wood,Paronychia canadensis,Paronychia canadensis (L.) Alph. Wood,Plantae Tracheophyta Magnoliopsida Caryophyllales Caryophyllaceae Paronychia canadensis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Parthenocissus quinquefolia (L.) Planch.,Parthenocissus quinquefolia,Parthenocissus quinquefolia (L.) Planch.,Plantae Tracheophyta Magnoliopsida Vitales Vitaceae Parthenocissus quinquefolia,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Paspalum setaceum Michx.,Paspalum setaceum,Paspalum setaceum Michx.,Plantae Tracheophyta Liliopsida Poales Poaceae Paspalum setaceum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Paspalum sp.,Paspalum ,Paspalum sp.,Plantae Tracheophyta Liliopsida Poales Poaceae Paspalum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Peltandra virginica (L.) Schott,Peltandra virginica,Peltandra virginica (L.) Schott,Plantae Tracheophyta Liliopsida Alismatales Araceae Peltandra virginica,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Pennisetum villosum R. Br. ex Fresen.,Cenchrus longisetus,Pennisetum villosum R. Br. ex Fresen.,Plantae Tracheophyta Liliopsida Poales Poaceae Cenchrus longisetus,MULTI_EXACT_MATCH_PRIMARY_SOURCE_SYNONYMS_INFRASPECIFIC_SCORE
Pentodon pentandrus (Schumach. & Thonn.) Vatke,Pentodon pentandrus,Pentodon pentandrus (Schumach. & Thonn.) Vatke,Plantae Tracheophyta Magnoliopsida Gentianales Rubiaceae Pentodon pentandrus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Perilla frutescens (L.) Britton,Perilla frutescens,Perilla frutescens (L.) Britton,Plantae Tracheophyta Magnoliopsida Lamiales Lamiaceae Perilla frutescens,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Phleum pratense L.,Phleum pratense,Phleum pratense L.,Plantae Tracheophyta Liliopsida Poales Poaceae Phleum pratense,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Phryma leptostachya L.,Phryma leptostachya,Phryma leptostachya L.,Plantae Tracheophyta Magnoliopsida Lamiales Phrymaceae Phryma leptostachya,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Physalis heterophylla Nees,Physalis heterophylla,Physalis heterophylla Nees,Plantae Tracheophyta Magnoliopsida Solanales Solanaceae Physalis heterophylla,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Physalis longifolia Nutt. var. subglabrata (Mack. & Bush) Cronquist,Physalis longifolia,Physalis longifolia Nutt. var. subglabrata (Mack. & Bush) Cronquist,Plantae Tracheophyta Magnoliopsida Solanales Solanaceae Physalis longifolia,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Physalis sp.,Physalis ,Physalis sp.,Plantae Tracheophyta Magnoliopsida Solanales Solanaceae Physalis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Phytolacca americana L.,Phytolacca americana,Phytolacca americana L.,Plantae Tracheophyta Magnoliopsida Caryophyllales Phytolaccaceae Phytolacca americana,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Pilea pumila (L.) A. Gray,Pilea pumila,Pilea pumila (L.) A. Gray,Plantae Tracheophyta Magnoliopsida Rosales Urticaceae Pilea pumila,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Pinus virginiana Mill.,Pinus virginiana,Pinus virginiana Mill.,Plantae Tracheophyta Pinopsida Pinales Pinaceae Pinus virginiana,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Plantago lanceolata L.,Plantago lanceolata,Plantago lanceolata L.,Plantae Tracheophyta Magnoliopsida Lamiales Plantaginaceae Plantago lanceolata,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Plantago major L.,Plantago major,Plantago major L.,Plantae Tracheophyta Magnoliopsida Lamiales Plantaginaceae Plantago major,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Plantago rugelii Decne.,Plantago rugelii,Plantago rugelii Decne.,Plantae Tracheophyta Magnoliopsida Lamiales Plantaginaceae Plantago rugelii,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Platanus occidentalis L.,Platanus occidentalis,Platanus occidentalis L.,Plantae Tracheophyta Magnoliopsida Proteales Platanaceae Platanus occidentalis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Poa compressa L.,Poa compressa,Poa compressa L.,Plantae Tracheophyta Liliopsida Poales Poaceae Poa compressa,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Poa cuspidata Nutt.,Poa cuspidata,Poa cuspidata Nutt.,Plantae Tracheophyta Liliopsida Poales Poaceae Poa cuspidata,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Poa pratensis L. ssp. pratensis,Poa pratensis,Poa pratensis L. ssp. pratensis,Plantae Tracheophyta Liliopsida Poales Poaceae Poa pratensis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Poa trivialis L.,Poa trivialis,Poa trivialis L.,Plantae Tracheophyta Liliopsida Poales Poaceae Poa trivialis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Podophyllum peltatum L.,Podophyllum peltatum,Podophyllum peltatum L.,Plantae Tracheophyta Magnoliopsida Ranunculales Berberidaceae Podophyllum peltatum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Polygonatum biflorum (Walter) Elliott,Polygonatum biflorum,Polygonatum biflorum (Walter) Elliott,Plantae Tracheophyta Liliopsida Asparagales Asparagaceae Polygonatum biflorum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Polygonum cespitosum Blume var. longisetum (Bruijn) A.N. Steward,Persicaria longiseta,Polygonum cespitosum Blume var. longisetum (Bruijn) A.N. Steward,Plantae Tracheophyta Magnoliopsida Caryophyllales Polygonaceae Persicaria longiseta,MULTI_EXACT_MATCH_PRIMARY_SOURCE_SYNONYMS_INFRASPECIFIC_SCORE
Polygonum convolvulus L. var. convolvulus,Fallopia convolvulus,Polygonum convolvulus L. var. convolvulus,Plantae Tracheophyta Magnoliopsida Caryophyllales Polygonaceae Fallopia convolvulus,MULTI_EXACT_MATCH_PRIMARY_SOURCE_SYNONYMS_INFRASPECIFIC_SCORE
Polygonum hydropiperoides Michx.,Polygonum hydropiperoides,Polygonum hydropiperoides Michx.,Plantae Tracheophyta Magnoliopsida Caryophyllales Polygonaceae Polygonum hydropiperoides,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Polygonum pensylvanicum L.,Polygonum pensylvanicum,Polygonum pensylvanicum L.,Plantae Tracheophyta Magnoliopsida Caryophyllales Polygonaceae Polygonum pensylvanicum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Polygonum perfoliatum L.,Persicaria perfoliata,Polygonum perfoliatum L.,Plantae Tracheophyta Magnoliopsida Caryophyllales Polygonaceae Persicaria perfoliata,EXACT_MATCH_PRIMARY_SOURCE_SYNONYM_SIMPLE
Polygonum persicaria L.,Polygonum persicaria,Polygonum persicaria L.,Plantae Tracheophyta Magnoliopsida Caryophyllales Polygonaceae Polygonum persicaria,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Polygonum sagittatum L.,Polygonum sagittatum,Polygonum sagittatum L.,Plantae Tracheophyta Magnoliopsida Caryophyllales Polygonaceae Polygonum sagittatum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Polygonum virginianum L.,Persicaria virginiana,Polygonum virginianum L.,Plantae Tracheophyta Magnoliopsida Caryophyllales Polygonaceae Persicaria virginiana,EXACT_MATCH_PRIMARY_SOURCE_SYNONYM_SIMPLE
Polypodium virginianum L.,Polypodium virginianum,Polypodium virginianum L.,Plantae Tracheophyta Polypodiopsida Polypodiales Polypodiaceae Polypodium virginianum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
