label,resolved_labels,resolved_scientific_names,resolved_taxonomic_labels,taxonopy_resolution_statuses
Pleopeltis polypodioides (L.) Andrews & Windham,Pleopeltis polypodioides,Pleopeltis polypodioides (L.) Andrews & Windham,Plantae Tracheophyta Polypodiopsida Polypodiales Polypodiaceae Pleopeltis polypodioides,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Pleopeltis polypodioides (L.) Andrews & Windham ssp. michauxiana (Weath.) Andrews & Windham,Pleopeltis michauxiana,Pleopeltis polypodioides (L.) Andrews & Windham ssp. michauxiana (Weath.) Andrews & Windham,Plantae Tracheophyta Polypodiopsida Polypodiales Polypodiaceae Pleopeltis michauxiana,MULTI_EXACT_MATCH_PRIMARY_SOURCE_SYNONYMS_INFRASPECIFIC_SCORE
Pleuridium Rabenh.,Pleuridium ,Pleuridium Rabenh.,Plantae Bryophyta Bryopsida Dicranales Ditrichaceae Pleuridium,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Pluchea Cass.,Pluchea ,Pluchea Cass.,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Pluchea,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Pluchea camphorata (L.) DC.,Pluchea camphorata,Pluchea camphorata (L.) DC.,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Pluchea camphorata,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Pluchea foetida (L.) DC.,Pluchea foetida,Pluchea foetida (L.) DC.,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Pluchea foetida,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Pluchea odorata (L.) Cass.,Pluchea odorata,Pluchea odorata (L.) Cass.,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Pluchea odorata,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Poa L.,Poa ,Poa L.,Plantae Tracheophyta Liliopsida Poales Poaceae Poa,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Poa alsodes A. Gray,Poa alsodes,Poa alsodes A. Gray,Plantae Tracheophyta Liliopsida Poales Poaceae Poa alsodes,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Poa annua L.,Poa annua,Poa annua L.,Plantae Tracheophyta Liliopsida Poales Poaceae Poa annua,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Poa autumnalis Muhl. ex Elliott,Poa autumnalis,Poa autumnalis Muhl. ex Elliott,Plantae Tracheophyta Liliopsida Poales Poaceae Poa autumnalis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Poa bulbosa L.,Poa bulbosa,Poa bulbosa L.,Plantae Tracheophyta Liliopsida Poales Poaceae Poa bulbosa,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Poa chapmaniana Scribn.,Poa chapmaniana,Poa chapmaniana Scribn.,Plantae Tracheophyta Liliopsida Poales Poaceae Poa chapmaniana,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Poa compressa L.,Poa compressa,Poa compressa L.,Plantae Tracheophyta Liliopsida Poales Poaceae Poa compressa,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Poa cuspidata Nutt.,Poa cuspidata,Poa cuspidata Nutt.,Plantae Tracheophyta Liliopsida Poales Poaceae Poa cuspidata,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Poa nemoralis L.,Poa nemoralis,Poa nemoralis L.,Plantae Tracheophyta Liliopsida Poales Poaceae Poa nemoralis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Poa paludigena Fernald & Wiegand,Poa paludigena,Poa paludigena Fernald & Wiegand,Plantae Tracheophyta Liliopsida Poales Poaceae Poa paludigena,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Poa palustris L.,Poa palustris,Poa palustris L.,Plantae Tracheophyta Liliopsida Poales Poaceae Poa palustris,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Poa pratensis L.,Poa pratensis,Poa pratensis L.,Plantae Tracheophyta Liliopsida Poales Poaceae Poa pratensis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Poa saltuensis Fernald & Wiegand,Poa saltuensis,Poa saltuensis Fernald & Wiegand,Plantae Tracheophyta Liliopsida Poales Poaceae Poa saltuensis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Poa sylvestris A. Gray,Poa sylvestris,Poa sylvestris A. Gray,Plantae Tracheophyta Liliopsida Poales Poaceae Poa sylvestris,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Poa trivialis L.,Poa trivialis,Poa trivialis L.,Plantae Tracheophyta Liliopsida Poales Poaceae Poa trivialis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Poa wolfii Scribn.,Poa wolfii,Poa wolfii Scribn.,Plantae Tracheophyta Liliopsida Poales Poaceae Poa wolfii,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Podophyllum L.,Podophyllum ,Podophyllum L.,Plantae Tracheophyta Magnoliopsida Ranunculales Berberidaceae Podophyllum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Podophyllum peltatum L.,Podophyllum peltatum,Podophyllum peltatum L.,Plantae Tracheophyta Magnoliopsida Ranunculales Berberidaceae Podophyllum peltatum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Podostemum Michx.,Podostemum ,Podostemum Michx.,Plantae Tracheophyta Magnoliopsida Malpighiales Podostemaceae Podostemum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Podostemum ceratophyllum Michx.,Podostemum ceratophyllum,Podostemum ceratophyllum Michx.,Plantae Tracheophyta Magnoliopsida Malpighiales Podostemaceae Podostemum ceratophyllum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Pogonia Juss.,Pogonia ,Pogonia Juss.,Plantae Tracheophyta Liliopsida Asparagales Orchidaceae Pogonia,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Pogonia ophioglossoides (L.) Ker Gawl.,Pogonia ophioglossoides,Pogonia ophioglossoides (L.) Ker Gawl.,Plantae Tracheophyta Liliopsida Asparagales Orchidaceae Pogonia ophioglossoides,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Polanisia Raf.,Polanisia ,Polanisia Raf.,Plantae Tracheophyta Magnoliopsida Brassicales Cleomaceae Polanisia,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Polanisia dodecandra (L.) DC.,Polanisia dodecandra,Polanisia dodecandra (L.) DC.,Plantae Tracheophyta Magnoliopsida Brassicales Cleomaceae Polanisia dodecandra,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Polanisia dodecandra (L.) DC. ssp. trachysperma (Torr. & A. Gray) Iltis,Polanisia trachysperma,Polanisia dodecandra (L.) DC. ssp. trachysperma (Torr. & A. Gray) Iltis,Plantae Tracheophyta Magnoliopsida Brassicales Cleomaceae Polanisia trachysperma,MULTI_EXACT_MATCH_PRIMARY_SOURCE_SYNONYMS_INFRASPECIFIC_SCORE
Polemonium L.,Polemonium ,Polemonium L.,Plantae Tracheophyta Magnoliopsida Ericales Polemoniaceae Polemonium,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Polemonium reptans L.,Polemonium reptans,Polemonium reptans L.,Plantae Tracheophyta Magnoliopsida Ericales Polemoniaceae Polemonium reptans,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Polygala L.,Polygala ,Polygala L.,Plantae Tracheophyta Magnoliopsida Fabales Polygalaceae Polygala,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Polygala ambigua Nutt.,Polygala ambigua,Polygala ambigua Nutt.,Plantae Tracheophyta Magnoliopsida Fabales Polygalaceae Polygala ambigua,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Polygala brevifolia Nutt.,Polygala brevifolia,Polygala brevifolia Nutt.,Plantae Tracheophyta Magnoliopsida Fabales Polygalaceae Polygala brevifolia,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Polygala cruciata L.,Polygala cruciata,Polygala cruciata L.,Plantae Tracheophyta Magnoliopsida Fabales Polygalaceae Polygala cruciata,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Polygala curtissii A. Gray,Polygala curtissii,Polygala curtissii A. Gray,Plantae Tracheophyta Magnoliopsida Fabales Polygalaceae Polygala curtissii,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Polygala incarnata L.,Polygala incarnata,Polygala incarnata L.,Plantae Tracheophyta Magnoliopsida Fabales Polygalaceae Polygala incarnata,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Polygala lutea L.,Polygala lutea,Polygala lutea L.,Plantae Tracheophyta Magnoliopsida Fabales Polygalaceae Polygala lutea,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Polygala mariana Mill.,Polygala mariana,Polygala mariana Mill.,Plantae Tracheophyta Magnoliopsida Fabales Polygalaceae Polygala mariana,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Polygala nuttallii Torr. & A. Gray,Polygala nuttallii,Polygala nuttallii Torr. & A. Gray,Plantae Tracheophyta Magnoliopsida Fabales Polygalaceae Polygala nuttallii,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Polygala paucifolia Willd.,Polygaloides paucifolia,Polygala paucifolia Willd.,Plantae Tracheophyta Magnoliopsida Fabales Polygalaceae Polygaloides paucifolia,EXACT_MATCH_PRIMARY_SOURCE_SYNONYM_SIMPLE
Polygala polygama Walter,Polygala polygama,Polygala polygama Walter,Plantae Tracheophyta Magnoliopsida Fabales Polygalaceae Polygala polygama,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Polygala ramosa Elliott,Polygala ramosa,Polygala ramosa Elliott,Plantae Tracheophyta Magnoliopsida Fabales Polygalaceae Polygala ramosa,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Polygala sanguinea L.,Polygala sanguinea,Polygala sanguinea L.,Plantae Tracheophyta Magnoliopsida Fabales Polygalaceae Polygala sanguinea,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Polygala senega L.,Polygala senega,Polygala senega L.,Plantae Tracheophyta Magnoliopsida Fabales Polygalaceae Polygala senega,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Polygala verticillata L.,Polygala verticillata,Polygala verticillata L.,Plantae Tracheophyta Magnoliopsida Fabales Polygalaceae Polygala verticillata,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Polygonatum Mill.,Polygonatum ,Polygonatum Mill.,Plantae Tracheophyta Liliopsida Asparagales Asparagaceae Polygonatum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Polygonatum biflorum (Walter) Elliott,Polygonatum biflorum,Polygonatum biflorum (Walter) Elliott,Plantae Tracheophyta Liliopsida Asparagales Asparagaceae Polygonatum biflorum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Polygonatum pubescens (Willd.) Pursh,Polygonatum pubescens,Polygonatum pubescens (Willd.) Pursh,Plantae Tracheophyta Liliopsida Asparagales Asparagaceae Polygonatum pubescens,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Polygonella Michx.,Polygonella ,Polygonella Michx.,Plantae Tracheophyta Magnoliopsida Caryophyllales Polygonaceae Polygonella,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Polygonella articulata (L.) Meisn.,Polygonella articulata,Polygonella articulata (L.) Meisn.,Plantae Tracheophyta Magnoliopsida Caryophyllales Polygonaceae Polygonella articulata,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Polygonella polygama (Vent.) Engelm. & A. Gray,Polygonella polygama,Polygonella polygama (Vent.) Engelm. & A. Gray,Plantae Tracheophyta Magnoliopsida Caryophyllales Polygonaceae Polygonella polygama,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Polygonum L.,Polygonum ,Polygonum L.,Plantae Tracheophyta Magnoliopsida Caryophyllales Polygonaceae Polygonum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Polygonum amphibium L.,Persicaria amphibia,Polygonum amphibium L.,Plantae Tracheophyta Magnoliopsida Caryophyllales Polygonaceae Persicaria amphibia,EXACT_MATCH_PRIMARY_SOURCE_SYNONYM_SIMPLE
Polygonum arenastrum Jord. ex Boreau,Polygonum arenastrum,Polygonum arenastrum Jord. ex Boreau,Plantae Tracheophyta Magnoliopsida Caryophyllales Polygonaceae Polygonum arenastrum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Polygonum aviculare L.,Polygonum aviculare,Polygonum aviculare L.,Plantae Tracheophyta Magnoliopsida Caryophyllales Polygonaceae Polygonum aviculare,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Polygonum baldschuanicum Regel,Fallopia baldschuanica,Polygonum baldschuanicum Regel,Plantae Tracheophyta Magnoliopsida Caryophyllales Polygonaceae Fallopia baldschuanica,MULTI_EXACT_MATCH_PRIMARY_SOURCE_SYNONYMS_INFRASPECIFIC_SCORE
Polygonum cespitosum Blume var. longisetum (Bruijn) A.N. Steward,Persicaria longiseta,Polygonum cespitosum Blume var. longisetum (Bruijn) A.N. Steward,Plantae Tracheophyta Magnoliopsida Caryophyllales Polygonaceae Persicaria longiseta,MULTI_EXACT_MATCH_PRIMARY_SOURCE_SYNONYMS_INFRASPECIFIC_SCORE
"Polygonum cespitosum Blume, nom. inq.",Persicaria posumbu,"Polygonum cespitosum Blume, nom. inq.",Plantae Tracheophyta Magnoliopsida Caryophyllales Polygonaceae Persicaria posumbu,EXACT_MATCH_PRIMARY_SOURCE_SYNONYM_SIMPLE
Polygonum cilinode Michx.,Parogonum ciliinode,Polygonum cilinode Michx.,Plantae Tracheophyta Magnoliopsida Caryophyllales Polygonaceae Parogonum ciliinode,EXACT_MATCH_PRIMARY_SOURCE_SYNONYM_SIMPLE
Polygonum convolvulus L.,Fallopia convolvulus,Polygonum convolvulus L.,Plantae Tracheophyta Magnoliopsida Caryophyllales Polygonaceae Fallopia convolvulus,EXACT_MATCH_PRIMARY_SOURCE_SYNONYM_SIMPLE
Polygonum erectum L.,Polygonum erectum,Polygonum erectum L.,Plantae Tracheophyta Magnoliopsida Caryophyllales Polygonaceae Polygonum erectum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Polygonum glaucum Nutt.,Polygonum glaucum,Polygonum glaucum Nutt.,Plantae Tracheophyta Magnoliopsida Caryophyllales Polygonaceae Polygonum glaucum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Polygonum hydropiperoides Michx.,Polygonum hydropiperoides,Polygonum hydropiperoides Michx.,Plantae Tracheophyta Magnoliopsida Caryophyllales Polygonaceae Polygonum hydropiperoides,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Polygonum orientale L.,Polygonum orientale,Polygonum orientale L.,Plantae Tracheophyta Magnoliopsida Caryophyllales Polygonaceae Polygonum orientale,EXACT_MATCH_PRIMARY_SOURCE_MULT_ACCEPTED
Polygonum pensylvanicum L.,Polygonum pensylvanicum,Polygonum pensylvanicum L.,Plantae Tracheophyta Magnoliopsida Caryophyllales Polygonaceae Polygonum pensylvanicum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Polygonum perfoliatum L.,Persicaria perfoliata,Polygonum perfoliatum L.,Plantae Tracheophyta Magnoliopsida Caryophyllales Polygonaceae Persicaria perfoliata,EXACT_MATCH_PRIMARY_SOURCE_SYNONYM_SIMPLE
Polygonum persicaria L.,Polygonum persicaria,Polygonum persicaria L.,Plantae Tracheophyta Magnoliopsida Caryophyllales Polygonaceae Polygonum persicaria,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Polygonum punctatum Elliott,Polygonum punctatum,Polygonum punctatum Elliott,Plantae Tracheophyta Magnoliopsida Caryophyllales Polygonaceae Polygonum punctatum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Polygonum ramosissimum Michx.,Polygonum ramosissimum,Polygonum ramosissimum Michx.,Plantae Tracheophyta Magnoliopsida Caryophyllales Polygonaceae Polygonum ramosissimum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Polygonum sachalinense F. Schmidt ex Maxim.,Reynoutria sachalinensis,Polygonum sachalinense F. Schmidt ex Maxim.,Plantae Tracheophyta Magnoliopsida Caryophyllales Polygonaceae Reynoutria sachalinensis,MULTI_EXACT_MATCH_PRIMARY_SOURCE_SYNONYMS_INFRASPECIFIC_SCORE
Polygonum sagittatum L.,Polygonum sagittatum,Polygonum sagittatum L.,Plantae Tracheophyta Magnoliopsida Caryophyllales Polygonaceae Polygonum sagittatum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Polygonum scandens L.,Polygonum scandens,Polygonum scandens L.,Plantae Tracheophyta Magnoliopsida Caryophyllales Polygonaceae Polygonum scandens,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Polygonum tenue Michx.,Polygonum tenue,Polygonum tenue Michx.,Plantae Tracheophyta Magnoliopsida Caryophyllales Polygonaceae Polygonum tenue,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Polygonum virginianum L.,Persicaria virginiana,Polygonum virginianum L.,Plantae Tracheophyta Magnoliopsida Caryophyllales Polygonaceae Persicaria virginiana,EXACT_MATCH_PRIMARY_SOURCE_SYNONYM_SIMPLE
Polymnia L.,Polymnia ,Polymnia L.,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Polymnia,EXACT_MATCH_PRIMARY_SOURCE_MULT_ACCEPTED
Polymnia canadensis L.,Polymnia canadensis,Polymnia canadensis L.,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Polymnia canadensis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Polypodium L.,Polypodium ,Polypodium L.,Plantae Tracheophyta Polypodiopsida Polypodiales Polypodiaceae Polypodium,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Polypodium appalachianum Haufler & Windham,Polypodium appalachianum,Polypodium appalachianum Haufler & Windham,Plantae Tracheophyta Polypodiopsida Polypodiales Polypodiaceae Polypodium appalachianum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Polypodium virginianum L.,Polypodium virginianum,Polypodium virginianum L.,Plantae Tracheophyta Polypodiopsida Polypodiales Polypodiaceae Polypodium virginianum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Polypodium ×incognitum Cusick [appalachianum × virginianum],Polypodium incognitum,Polypodium ×incognitum Cusick [appalachianum × virginianum],Plantae Tracheophyta Polypodiopsida Polypodiales Polypodiaceae Polypodium incognitum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Polypogon Desf.,Polypogon ,Polypogon Desf.,Plantae Tracheophyta Liliopsida Poales Poaceae Polypogon,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Polypogon monspeliensis (L.) Desf.,Polypogon monspeliensis,Polypogon monspeliensis (L.) Desf.,Plantae Tracheophyta Liliopsida Poales Poaceae Polypogon monspeliensis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Polypogon viridis (Gouan) Breistr.,Polypogon viridis,Polypogon viridis (Gouan) Breistr.,Plantae Tracheophyta Liliopsida Poales Poaceae Polypogon viridis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Polypremum L.,Polypremum ,Polypremum L.,Plantae Tracheophyta Magnoliopsida Lamiales Tetrachondraceae Polypremum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Polypremum procumbens L.,Polypremum procumbens,Polypremum procumbens L.,Plantae Tracheophyta Magnoliopsida Lamiales Tetrachondraceae Polypremum procumbens,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Polystichum Roth,Polystichum ,Polystichum Roth,Plantae Tracheophyta Polypodiopsida Polypodiales Dryopteridaceae Polystichum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Polystichum acrostichoides (Michx.) Schott,Polystichum acrostichoides,Polystichum acrostichoides (Michx.) Schott,Plantae Tracheophyta Polypodiopsida Polypodiales Dryopteridaceae Polystichum acrostichoides,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Poncirus Raf.,Citrus ,Poncirus Raf.,Plantae Tracheophyta Magnoliopsida Sapindales Rutaceae Citrus,EXACT_MATCH_PRIMARY_SOURCE_SYNONYM_SIMPLE
Poncirus trifoliata (L.) Raf.,Citrus trifoliata,Poncirus trifoliata (L.) Raf.,Plantae Tracheophyta Magnoliopsida Sapindales Rutaceae Citrus trifoliata,EXACT_MATCH_PRIMARY_SOURCE_SYNONYM_SIMPLE
Pontederia cordata L.,Pontederia cordata,Pontederia cordata L.,Plantae Tracheophyta Liliopsida Commelinales Pontederiaceae Pontederia cordata,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Ponthieva R. Br.,Ponthieva ,Ponthieva R. Br.,Plantae Tracheophyta Liliopsida Asparagales Orchidaceae Ponthieva,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Ponthieva racemosa (Walter) C. Mohr,Ponthieva racemosa,Ponthieva racemosa (Walter) C. Mohr,Plantae Tracheophyta Liliopsida Asparagales Orchidaceae Ponthieva racemosa,EXACT_MATCH_PRIMARY_SOURCE_MULT_ACCEPTED
Populus L.,Populus ,Populus L.,Plantae Tracheophyta Magnoliopsida Malpighiales Salicaceae Populus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Populus alba L.,Populus alba,Populus alba L.,Plantae Tracheophyta Magnoliopsida Malpighiales Salicaceae Populus alba,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Populus balsamifera L.,Populus balsamifera,Populus balsamifera L.,Plantae Tracheophyta Magnoliopsida Malpighiales Salicaceae Populus balsamifera,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Populus deltoides W. Bartram ex Marshall ssp. deltoides,Populus deltoides,Populus deltoides W. Bartram ex Marshall ssp. deltoides,Plantae Tracheophyta Magnoliopsida Malpighiales Salicaceae Populus deltoides,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Populus grandidentata Michx.,Populus grandidentata,Populus grandidentata Michx.,Plantae Tracheophyta Magnoliopsida Malpighiales Salicaceae Populus grandidentata,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Populus heterophylla L.,Populus heterophylla,Populus heterophylla L.,Plantae Tracheophyta Magnoliopsida Malpighiales Salicaceae Populus heterophylla,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Populus nigra L.,Populus nigra,Populus nigra L.,Plantae Tracheophyta Magnoliopsida Malpighiales Salicaceae Populus nigra,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Populus tremuloides Michx.,Populus tremuloides,Populus tremuloides Michx.,Plantae Tracheophyta Magnoliopsida Malpighiales Salicaceae Populus tremuloides,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Populus ×canadensis Moench (pro sp.) [deltoides × nigra],Populus canadensis,Populus ×canadensis Moench (pro sp.) [deltoides × nigra],Plantae Tracheophyta Magnoliopsida Malpighiales Salicaceae Populus canadensis,EXACT_MATCH_PRIMARY_SOURCE_MULT_ACCEPTED
Populus ×canescens (Aiton) Sm. (pro sp.) [alba × tremula],Populus canescens,Populus ×canescens (Aiton) Sm. (pro sp.) [alba × tremula],Plantae Tracheophyta Magnoliopsida Malpighiales Salicaceae Populus canescens,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Populus ×jackii Sarg. [balsamifera × deltoides],Populus jackii,Populus ×jackii Sarg. [balsamifera × deltoides],Plantae Tracheophyta Magnoliopsida Malpighiales Salicaceae Populus jackii,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Portulaca L.,Portulaca ,Portulaca L.,Plantae Tracheophyta Magnoliopsida Caryophyllales Portulacaceae Portulaca,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Portulaca amilis Speg.,Portulaca amilis,Portulaca amilis Speg.,Plantae Tracheophyta Magnoliopsida Caryophyllales Portulacaceae Portulaca amilis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Portulaca grandiflora Hook.,Portulaca grandiflora,Portulaca grandiflora Hook.,Plantae Tracheophyta Magnoliopsida Caryophyllales Portulacaceae Portulaca grandiflora,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Portulaca halimoides L.,Portulaca halimoides,Portulaca halimoides L.,Plantae Tracheophyta Magnoliopsida Caryophyllales Portulacaceae Portulaca halimoides,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Portulaca oleracea L.,Portulaca oleracea,Portulaca oleracea L.,Plantae Tracheophyta Magnoliopsida Caryophyllales Portulacaceae Portulaca oleracea,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Portulaca smallii P. Wilson,Portulaca smallii,Portulaca smallii P. Wilson,Plantae Tracheophyta Magnoliopsida Caryophyllales Portulacaceae Portulaca smallii,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Potamogeton L.,Potamogeton ,Potamogeton L.,Plantae Tracheophyta Liliopsida Alismatales Potamogetonaceae Potamogeton,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
