label,resolved_labels,resolved_scientific_names,resolved_taxonomic_labels,taxonopy_resolution_statuses
Schoenoplectus tabernaemontani (C.C.Gmel.) Palla,Schoenoplectus tabernaemontani,Schoenoplectus tabernaemontani (C.C.Gmel.) Palla,Plantae Tracheophyta Liliopsida Poales Cyperaceae Schoenoplectus tabernaemontani,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Scirpus microcarpus J.Presl & C.Presl,Scirpus microcarpus,Scirpus microcarpus J.Presl & C.Presl,Plantae Tracheophyta Liliopsida Poales Cyperaceae Scirpus microcarpus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Scorzonera laciniata L.,Scorzonera laciniata,Scorzonera laciniata L.,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Scorzonera laciniata,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Scutellaria brittonii Porter,Scutellaria brittonii,Scutellaria brittonii Porter,Plantae Tracheophyta Magnoliopsida Lamiales Lamiaceae Scutellaria brittonii,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Scutellaria galericulata L.,Scutellaria galericulata,Scutellaria galericulata L.,Plantae Tracheophyta Magnoliopsida Lamiales Lamiaceae Scutellaria galericulata,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Secale L.,Secale ,Secale L.,Plantae Tracheophyta Liliopsida Poales Poaceae Secale,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Secale cereale L.,Secale cereale,Secale cereale L.,Plantae Tracheophyta Liliopsida Poales Poaceae Secale cereale,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Senecio blitoides Greene,Senecio blitoides,Senecio blitoides Greene,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Senecio blitoides,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Senecio fremontii Torr. & A.Gray,Senecio fremontii,Senecio fremontii Torr. & A.Gray,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Senecio fremontii,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Senecio integerrimus Nutt.,Senecio integerrimus,Senecio integerrimus Nutt.,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Senecio integerrimus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Senecio riddellii Torr. & A.Gray,Senecio riddellii,Senecio riddellii Torr. & A.Gray,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Senecio riddellii,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Senecio spartioides Torr. & A.Gray,Senecio spartioides,Senecio spartioides Torr. & A.Gray,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Senecio spartioides,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Setaria italica (L.) P.Beauv.,Setaria italica,Setaria italica (L.) P.Beauv.,Plantae Tracheophyta Liliopsida Poales Poaceae Setaria italica,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Setaria pumila (Poir.) Roem. & Schult.,Setaria pumila,Setaria pumila (Poir.) Roem. & Schult.,Plantae Tracheophyta Liliopsida Poales Poaceae Setaria pumila,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Setaria viridis (L.) P.Beauv.,Setaria viridis,Setaria viridis (L.) P.Beauv.,Plantae Tracheophyta Liliopsida Poales Poaceae Setaria viridis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Sideranthus grindelioides (Nutt.) Britton ex Rydb.,Xanthisma grindelioides,Sideranthus grindelioides (Nutt.) Britton ex Rydb.,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Xanthisma grindelioides,MULTI_EXACT_MATCH_PRIMARY_SOURCE_SYNONYMS_INFRASPECIFIC_SCORE
Sideranthus spinulosus (Pursh) Sweet,Xanthisma spinulosum,Sideranthus spinulosus (Pursh) Sweet,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Xanthisma spinulosum,MULTI_EXACT_MATCH_PRIMARY_SOURCE_SYNONYMS_INFRASPECIFIC_SCORE
Silene noctiflora L.,Silene noctiflora,Silene noctiflora L.,Plantae Tracheophyta Magnoliopsida Caryophyllales Caryophyllaceae Silene noctiflora,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Sisymbrium altissimum L.,Sisymbrium altissimum,Sisymbrium altissimum L.,Plantae Tracheophyta Magnoliopsida Brassicales Brassicaceae Sisymbrium altissimum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Sisyrinchium angustifolium Mill.,Sisyrinchium angustifolium,Sisyrinchium angustifolium Mill.,Plantae Tracheophyta Liliopsida Asparagales Iridaceae Sisyrinchium angustifolium,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Sisyrinchium demissum Greene,Sisyrinchium demissum,Sisyrinchium demissum Greene,Plantae Tracheophyta Liliopsida Asparagales Iridaceae Sisyrinchium demissum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Sisyrinchium idahoense var. occidentale (E.P.Bicknell) Douglass M.Hend.,Sisyrinchium idahoense,Sisyrinchium idahoense var. occidentale (E.P.Bicknell) Douglass M.Hend.,Plantae Tracheophyta Liliopsida Asparagales Iridaceae Sisyrinchium idahoense,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Sisyrinchium montanum Greene,Sisyrinchium montanum,Sisyrinchium montanum Greene,Plantae Tracheophyta Liliopsida Asparagales Iridaceae Sisyrinchium montanum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Solanum angustifolium Houst. ex Mill.,Solanum angustifolium,Solanum angustifolium Houst. ex Mill.,Plantae Tracheophyta Magnoliopsida Solanales Solanaceae Solanum angustifolium,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Solanum heterodoxum Dunal,Solanum heterodoxum,Solanum heterodoxum Dunal,Plantae Tracheophyta Magnoliopsida Solanales Solanaceae Solanum heterodoxum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Solanum jamesii Torr.,Solanum jamesii,Solanum jamesii Torr.,Plantae Tracheophyta Magnoliopsida Solanales Solanaceae Solanum jamesii,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Solanum novomexicanum (Bartlett) S.R.Stern,Solanum novomexicanum,Solanum novomexicanum (Bartlett) S.R.Stern,Plantae Tracheophyta Magnoliopsida Solanales Solanaceae Solanum novomexicanum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Solanum physalifolium Rusby,Solanum physalifolium,Solanum physalifolium Rusby,Plantae Tracheophyta Magnoliopsida Solanales Solanaceae Solanum physalifolium,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Solanum triflorum Nutt.,Solanum triflorum,Solanum triflorum Nutt.,Plantae Tracheophyta Magnoliopsida Solanales Solanaceae Solanum triflorum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Solidago altissima var. gilvocanescens (Rydb.) Semple,Solidago altissima,Solidago altissima var. gilvocanescens (Rydb.) Semple,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Solidago altissima,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Solidago canadensis L.,Solidago canadensis,Solidago canadensis L.,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Solidago canadensis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Solidago mollis Bartl.,Solidago mollis,Solidago mollis Bartl.,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Solidago mollis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Solidago nana Nutt.,Solidago nana,Solidago nana Nutt.,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Solidago nana,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Sonchus arvensis subsp. uliginosus (M.Bieb.) Nyman,Sonchus arvensis,Sonchus arvensis subsp. uliginosus (M.Bieb.) Nyman,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Sonchus arvensis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Sonchus asper (L.) Hill,Sonchus asper,Sonchus asper (L.) Hill,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Sonchus asper,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Sonchus oleraceus L.,Sonchus oleraceus,Sonchus oleraceus L.,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Sonchus oleraceus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Sophora nuttalliana B.L.Turner,Sophora nuttalliana,Sophora nuttalliana B.L.Turner,Plantae Tracheophyta Magnoliopsida Fabales Fabaceae Sophora nuttalliana,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Sorghum bicolor (L.) Moench,Sorghum bicolor,Sorghum bicolor (L.) Moench,Plantae Tracheophyta Liliopsida Poales Poaceae Sorghum bicolor,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Sorghum halepense (L.) Pers.,Sorghum halepense,Sorghum halepense (L.) Pers.,Plantae Tracheophyta Liliopsida Poales Poaceae Sorghum halepense,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Spergularia marina (L.) Besser,Spergularia marina,Spergularia marina (L.) Besser,Plantae Tracheophyta Magnoliopsida Caryophyllales Caryophyllaceae Spergularia marina,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Sphaeralcea coccinea (Nutt.) Rydb.,Sphaeralcea coccinea,Sphaeralcea coccinea (Nutt.) Rydb.,Plantae Tracheophyta Magnoliopsida Malvales Malvaceae Sphaeralcea coccinea,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Sphenopholis obtusata (Michx.) Scribn.,Sphenopholis obtusata,Sphenopholis obtusata (Michx.) Scribn.,Plantae Tracheophyta Liliopsida Poales Poaceae Sphenopholis obtusata,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Sporobolus airoides (Torr.) Torr.,Sporobolus airoides,Sporobolus airoides (Torr.) Torr.,Plantae Tracheophyta Liliopsida Poales Poaceae Sporobolus airoides,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Sporobolus cryptandrus (Torr.) A.Gray,Sporobolus cryptandrus,Sporobolus cryptandrus (Torr.) A.Gray,Plantae Tracheophyta Liliopsida Poales Poaceae Sporobolus cryptandrus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Sporobolus hookerianus P.M.Peterson & Saarela,Sporobolus hookerianus,Sporobolus hookerianus P.M.Peterson & Saarela,Plantae Tracheophyta Liliopsida Poales Poaceae Sporobolus hookerianus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Sporobolus michauxianus (Hitchc.) P.M.Peterson & Saarela,Sporobolus michauxianus,Sporobolus michauxianus (Hitchc.) P.M.Peterson & Saarela,Plantae Tracheophyta Liliopsida Poales Poaceae Sporobolus michauxianus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Sporobolus neglectus Nash,Sporobolus neglectus,Sporobolus neglectus Nash,Plantae Tracheophyta Liliopsida Poales Poaceae Sporobolus neglectus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Sporobolus rigidus (Buckley) P.M.Peterson,Sporobolus rigidus,Sporobolus rigidus (Buckley) P.M.Peterson,Plantae Tracheophyta Liliopsida Poales Poaceae Sporobolus rigidus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Sporobolus wrightii Scribn.,Sporobolus wrightii,Sporobolus wrightii Scribn.,Plantae Tracheophyta Liliopsida Poales Poaceae Sporobolus wrightii,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Stenotus armerioides Nutt.,Stenotus armerioides,Stenotus armerioides Nutt.,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Stenotus armerioides,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Stephanomeria pauciflora (Torr.) A.Nelson,Stephanomeria pauciflora,Stephanomeria pauciflora (Torr.) A.Nelson,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Stephanomeria pauciflora,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Stephanomeria runcinata Nutt.,Stephanomeria runcinata,Stephanomeria runcinata Nutt.,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Stephanomeria runcinata,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Stipa L.,Stipa ,Stipa L.,Plantae Tracheophyta Liliopsida Poales Poaceae Stipa,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Stuckenia filiformis (Pers.) Börner,Stuckenia filiformis,Stuckenia filiformis (Pers.) Börner,Plantae Tracheophyta Liliopsida Alismatales Potamogetonaceae Stuckenia filiformis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Suaeda calceoliformis (Hook.) Moq.,Suaeda calceoliformis,Suaeda calceoliformis (Hook.) Moq.,Plantae Tracheophyta Magnoliopsida Caryophyllales Amaranthaceae Suaeda calceoliformis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Suckleya suckleyana (Torr.) Rydb.,Suckleya suckleyana,Suckleya suckleyana (Torr.) Rydb.,Plantae Tracheophyta Magnoliopsida Caryophyllales Amaranthaceae Suckleya suckleyana,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Symphoricarpos occidentalis (R.Br.) Hook.,Symphoricarpos occidentalis,Symphoricarpos occidentalis (R.Br.) Hook.,Plantae Tracheophyta Magnoliopsida Dipsacales Caprifoliaceae Symphoricarpos occidentalis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Symphyotrichum ascendens (Lindl.) G.L.Nesom,Symphyotrichum ascendens,Symphyotrichum ascendens (Lindl.) G.L.Nesom,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Symphyotrichum ascendens,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Symphyotrichum ciliatum (Ledeb.) G.L.Nesom,Symphyotrichum ciliatum,Symphyotrichum ciliatum (Ledeb.) G.L.Nesom,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Symphyotrichum ciliatum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Symphyotrichum ericoides (L.) G.L.Nesom,Symphyotrichum ericoides,Symphyotrichum ericoides (L.) G.L.Nesom,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Symphyotrichum ericoides,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Symphyotrichum falcatum (Lindl.) G.L.Nesom,Symphyotrichum falcatum,Symphyotrichum falcatum (Lindl.) G.L.Nesom,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Symphyotrichum falcatum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Symphyotrichum laeve var. geyeri (A.Gray) G.L.Nesom,Symphyotrichum laeve,Symphyotrichum laeve var. geyeri (A.Gray) G.L.Nesom,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Symphyotrichum laeve,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Symphyotrichum lanceolatum (Willd.) G.L.Nesom,Symphyotrichum lanceolatum,Symphyotrichum lanceolatum (Willd.) G.L.Nesom,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Symphyotrichum lanceolatum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Tagetes minuta L.,Tagetes minuta,Tagetes minuta L.,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Tagetes minuta,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Tamarix chinensis Lour.,Tamarix chinensis,Tamarix chinensis Lour.,Plantae Tracheophyta Magnoliopsida Caryophyllales Tamaricaceae Tamarix chinensis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Taraxacum officinale F. H. Wigg.,Taraxacum officinale,Taraxacum officinale F. H. Wigg.,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Taraxacum officinale,EXACT_MATCH_PRIMARY_SOURCE_MULT_ACCEPTED
Tetraneuris acaulis (Pursh) Greene,Tetraneuris acaulis,Tetraneuris acaulis (Pursh) Greene,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Tetraneuris acaulis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Tetraneuris scaposa var. scaposa,Tetraneuris scaposa,Tetraneuris scaposa var. scaposa,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Tetraneuris scaposa,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Teucrium canadense var. occidentale (A.Gray) E.M.McClint. & Epling,Teucrium canadense,Teucrium canadense var. occidentale (A.Gray) E.M.McClint. & Epling,Plantae Tracheophyta Magnoliopsida Lamiales Lamiaceae Teucrium canadense,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Thelesperma filifolium (Hook.) A.Gray,Thelesperma filifolium,Thelesperma filifolium (Hook.) A.Gray,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Thelesperma filifolium,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Thelesperma megapotamicum (Spreng.) Herter,Thelesperma megapotamicum,Thelesperma megapotamicum (Spreng.) Herter,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Thelesperma megapotamicum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Thelypodium integrifolium (Nutt.) Endl.,Thelypodium integrifolium,Thelypodium integrifolium (Nutt.) Endl.,Plantae Tracheophyta Magnoliopsida Brassicales Brassicaceae Thelypodium integrifolium,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Thermopsis divaricarpa A.Nelson,Thermopsis rhombifolia,Thermopsis divaricarpa A.Nelson,Plantae Tracheophyta Magnoliopsida Fabales Fabaceae Thermopsis rhombifolia,EXACT_MATCH_PRIMARY_SOURCE_SYNONYM_SIMPLE
Thinopyrum elongatum (Host) D.R.Dewey,Thinopyrum elongatum,Thinopyrum elongatum (Host) D.R.Dewey,Plantae Tracheophyta Liliopsida Poales Poaceae Thinopyrum elongatum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Thinopyrum intermedium subsp. intermedium,Thinopyrum intermedium,Thinopyrum intermedium subsp. intermedium,Plantae Tracheophyta Liliopsida Poales Poaceae Thinopyrum intermedium,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Thinopyrum obtusiflorum (DC.) Banfi,Thinopyrum obtusiflorum,Thinopyrum obtusiflorum (DC.) Banfi,Plantae Tracheophyta Liliopsida Poales Poaceae Thinopyrum obtusiflorum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Thlaspi arvense L.,Thlaspi arvense,Thlaspi arvense L.,Plantae Tracheophyta Magnoliopsida Brassicales Brassicaceae Thlaspi arvense,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Tomostima reptans (Lam.) Al-Shehbaz,Tomostima reptans,Tomostima reptans (Lam.) Al-Shehbaz,Plantae Tracheophyta Magnoliopsida Brassicales Brassicaceae Tomostima reptans,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Townsendia Hook.,Townsendia ,Townsendia Hook.,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Townsendia,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Townsendia exscapa (Richards.) Porter,Townsendia exscapa,Townsendia exscapa (Richards.) Porter,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Townsendia exscapa,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Townsendia grandiflora Nutt.,Townsendia grandiflora,Townsendia grandiflora Nutt.,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Townsendia grandiflora,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Townsendia hookeri Beaman,Townsendia hookeri,Townsendia hookeri Beaman,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Townsendia hookeri,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Toxicoscordion paniculatum (Nutt.) Rydb.,Toxicoscordion paniculatum,Toxicoscordion paniculatum (Nutt.) Rydb.,Plantae Tracheophyta Liliopsida Liliales Melanthiaceae Toxicoscordion paniculatum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Toxicoscordion venenosum (S.Watson) Rydb.,Toxicoscordion venenosum,Toxicoscordion venenosum (S.Watson) Rydb.,Plantae Tracheophyta Liliopsida Liliales Melanthiaceae Toxicoscordion venenosum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Tradescantia occidentalis (Britton) Smyth,Tradescantia occidentalis,Tradescantia occidentalis (Britton) Smyth,Plantae Tracheophyta Liliopsida Commelinales Commelinaceae Tradescantia occidentalis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Tragopogon L.,Tragopogon ,Tragopogon L.,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Tragopogon,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Tragopogon dubius Scop.,Tragopogon dubius,Tragopogon dubius Scop.,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Tragopogon dubius,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Tragopogon porrifolius L.,Tragopogon porrifolius,Tragopogon porrifolius L.,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Tragopogon porrifolius,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Tragopogon pratensis L.,Tragopogon pratensis,Tragopogon pratensis L.,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Tragopogon pratensis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Tribulus terrestris L.,Tribulus terrestris,Tribulus terrestris L.,Plantae Tracheophyta Magnoliopsida Zygophyllales Zygophyllaceae Tribulus terrestris,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Trifolium fragiferum L.,Trifolium fragiferum,Trifolium fragiferum L.,Plantae Tracheophyta Magnoliopsida Fabales Fabaceae Trifolium fragiferum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Trifolium pratense L.,Trifolium pratense,Trifolium pratense L.,Plantae Tracheophyta Magnoliopsida Fabales Fabaceae Trifolium pratense,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Triglochin maritima L.,Triglochin maritima,Triglochin maritima L.,Plantae Tracheophyta Liliopsida Alismatales Juncaginaceae Triglochin maritima,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Tripterocalyx micranthus (Torr.) Hook.,Tripterocalyx micranthus,Tripterocalyx micranthus (Torr.) Hook.,Plantae Tracheophyta Magnoliopsida Caryophyllales Nyctaginaceae Tripterocalyx micranthus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Triticum aestivum L.,Triticum aestivum,Triticum aestivum L.,Plantae Tracheophyta Liliopsida Poales Poaceae Triticum aestivum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Typha latifolia L.,Typha latifolia,Typha latifolia L.,Plantae Tracheophyta Liliopsida Poales Typhaceae Typha latifolia,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Ulmus pumila L.,Ulmus pumila,Ulmus pumila L.,Plantae Tracheophyta Magnoliopsida Rosales Ulmaceae Ulmus pumila,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Urtica dioica L.,Urtica dioica,Urtica dioica L.,Plantae Tracheophyta Magnoliopsida Rosales Urticaceae Urtica dioica,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Verbena bracteata Cav. ex Lag. & Rodr.,Verbena bracteata,Verbena bracteata Cav. ex Lag. & Rodr.,Plantae Tracheophyta Magnoliopsida Lamiales Verbenaceae Verbena bracteata,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Verbena hastata L.,Verbena hastata,Verbena hastata L.,Plantae Tracheophyta Magnoliopsida Lamiales Verbenaceae Verbena hastata,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Verbesina encelioides (Cav.) Benth. & Hook.fil. ex A.Gray,Verbesina encelioides,Verbesina encelioides (Cav.) Benth. & Hook.fil. ex A.Gray,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Verbesina encelioides,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Veronica americana (Raf.) Schwein. ex Benth.,Veronica americana,Veronica americana (Raf.) Schwein. ex Benth.,Plantae Tracheophyta Magnoliopsida Lamiales Plantaginaceae Veronica americana,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Veronica catenata Pennell,Veronica catenata,Veronica catenata Pennell,Plantae Tracheophyta Magnoliopsida Lamiales Plantaginaceae Veronica catenata,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Veronica peregrina L.,Veronica peregrina,Veronica peregrina L.,Plantae Tracheophyta Magnoliopsida Lamiales Plantaginaceae Veronica peregrina,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Vesper montanus (Torr. & A.Gray) R.L.Hartm. & G.L.Nesom,Vesper montanus,Vesper montanus (Torr. & A.Gray) R.L.Hartm. & G.L.Nesom,Plantae Tracheophyta Magnoliopsida Apiales Apiaceae Vesper montanus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Vicia L.,Vicia ,Vicia L.,Plantae Tracheophyta Magnoliopsida Fabales Fabaceae Vicia,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
